season,date,home,away,link,stats_link
2019-20,Saturday 5th October,Osasuna,Villarreal,https://www.skysports.com/football/osasuna-vs-villarreal/415706,https://www.skysports.com/football/osasuna-vs-villarreal/stats/415706
2019-20,Friday 4th October,Real Betis,Eibar,https://www.skysports.com/football/real-betis-vs-eibar/415707,https://www.skysports.com/football/real-betis-vs-eibar/stats/415707
2019-20,Sunday 29th September,Espanyol,Real Valladolid,https://www.skysports.com/football/espanyol-vs-real-valladolid/415696,https://www.skysports.com/football/espanyol-vs-real-valladolid/stats/415696
2019-20,Sunday 29th September,Eibar,Celta Vigo,https://www.skysports.com/football/eibar-vs-celta-vigo/415695,https://www.skysports.com/football/eibar-vs-celta-vigo/stats/415695
2019-20,Sunday 29th September,Alaves,Real Mallorca,https://www.skysports.com/football/alaves-vs-real-mallorca/415692,https://www.skysports.com/football/alaves-vs-real-mallorca/stats/415692
2019-20,Sunday 29th September,Levante,Osasuna,https://www.skysports.com/football/levante-vs-osasuna/415699,https://www.skysports.com/football/levante-vs-osasuna/stats/415699
2019-20,Sunday 29th September,Sevilla,Real Sociedad,https://www.skysports.com/football/sevilla-vs-real-sociedad/415701,https://www.skysports.com/football/sevilla-vs-real-sociedad/stats/415701
2019-20,Saturday 28th September,Athletic Bilbao,Valencia,https://www.skysports.com/football/athletic-bilbao-vs-valencia/415693,https://www.skysports.com/football/athletic-bilbao-vs-valencia/stats/415693
2019-20,Saturday 28th September,Getafe,Barcelona,https://www.skysports.com/football/getafe-vs-barcelona/415697,https://www.skysports.com/football/getafe-vs-barcelona/stats/415697
2019-20,Saturday 28th September,Granada,Leganes,https://www.skysports.com/football/granada-vs-leganes/415698,https://www.skysports.com/football/granada-vs-leganes/stats/415698
2019-20,Saturday 28th September,Atletico Madrid,Real Madrid,https://www.skysports.com/football/atletico-madrid-vs-real-madrid/415694,https://www.skysports.com/football/atletico-madrid-vs-real-madrid/stats/415694
2019-20,Friday 27th September,Villarreal,Real Betis,https://www.skysports.com/football/villarreal-vs-real-betis/415711,https://www.skysports.com/football/villarreal-vs-real-betis/stats/415711
2019-20,Thursday 26th September,Eibar,Sevilla,https://www.skysports.com/football/eibar-vs-sevilla/415684,https://www.skysports.com/football/eibar-vs-sevilla/stats/415684
2019-20,Thursday 26th September,Celta Vigo,Espanyol,https://www.skysports.com/football/celta-vigo-vs-espanyol/415683,https://www.skysports.com/football/celta-vigo-vs-espanyol/stats/415683
2019-20,Thursday 26th September,Real Sociedad,Alaves,https://www.skysports.com/football/real-sociedad-vs-alaves/415689,https://www.skysports.com/football/real-sociedad-vs-alaves/stats/415689
2019-20,Wednesday 25th September,Leganes,Athletic Bilbao,https://www.skysports.com/football/leganes-vs-athletic-bilbao/415685,https://www.skysports.com/football/leganes-vs-athletic-bilbao/stats/415685
2019-20,Wednesday 25th September,Real Mallorca,Atletico Madrid,https://www.skysports.com/football/real-mallorca-vs-atletico-madrid/415686,https://www.skysports.com/football/real-mallorca-vs-atletico-madrid/stats/415686
2019-20,Wednesday 25th September,Valencia,Getafe,https://www.skysports.com/football/valencia-vs-getafe/415690,https://www.skysports.com/football/valencia-vs-getafe/stats/415690
2019-20,Wednesday 25th September,Real Madrid,Osasuna,https://www.skysports.com/football/real-madrid-vs-osasuna/415688,https://www.skysports.com/football/real-madrid-vs-osasuna/stats/415688
2019-20,Tuesday 24th September,Real Valladolid,Granada,https://www.skysports.com/football/real-valladolid-vs-granada/415700,https://www.skysports.com/football/real-valladolid-vs-granada/stats/415700
2019-20,Tuesday 24th September,Real Betis,Levante,https://www.skysports.com/football/real-betis-vs-levante/415687,https://www.skysports.com/football/real-betis-vs-levante/stats/415687
2019-20,Tuesday 24th September,Barcelona,Villarreal,https://www.skysports.com/football/barcelona-vs-villarreal/415682,https://www.skysports.com/football/barcelona-vs-villarreal/stats/415682
2019-20,Sunday 22nd September,Getafe,Real Mallorca,https://www.skysports.com/football/getafe-vs-real-mallorca/415675,https://www.skysports.com/football/getafe-vs-real-mallorca/stats/415675
2019-20,Sunday 22nd September,Espanyol,Real Sociedad,https://www.skysports.com/football/espanyol-vs-real-sociedad/415674,https://www.skysports.com/football/espanyol-vs-real-sociedad/stats/415674
2019-20,Sunday 22nd September,Valencia,Leganes,https://www.skysports.com/football/valencia-vs-leganes/415681,https://www.skysports.com/football/valencia-vs-leganes/stats/415681
2019-20,Sunday 22nd September,Athletic Bilbao,Alaves,https://www.skysports.com/football/athletic-bilbao-vs-alaves/415672,https://www.skysports.com/football/athletic-bilbao-vs-alaves/stats/415672
2019-20,Sunday 22nd September,Sevilla,Real Madrid,https://www.skysports.com/football/sevilla-vs-real-madrid/415680,https://www.skysports.com/football/sevilla-vs-real-madrid/stats/415680
2019-20,Saturday 21st September,Villarreal,Real Valladolid,https://www.skysports.com/football/villarreal-vs-real-valladolid/415691,https://www.skysports.com/football/villarreal-vs-real-valladolid/stats/415691
2019-20,Saturday 21st September,Levante,Eibar,https://www.skysports.com/football/levante-vs-eibar/415677,https://www.skysports.com/football/levante-vs-eibar/stats/415677
2019-20,Saturday 21st September,Atletico Madrid,Celta Vigo,https://www.skysports.com/football/atletico-madrid-vs-celta-vigo/415673,https://www.skysports.com/football/atletico-madrid-vs-celta-vigo/stats/415673
2019-20,Saturday 21st September,Granada,Barcelona,https://www.skysports.com/football/granada-vs-barcelona/415676,https://www.skysports.com/football/granada-vs-barcelona/stats/415676
2019-20,Friday 20th September,Osasuna,Real Betis,https://www.skysports.com/football/osasuna-vs-real-betis/415678,https://www.skysports.com/football/osasuna-vs-real-betis/stats/415678
2019-20,Sunday 15th September,Eibar,Espanyol,https://www.skysports.com/football/eibar-vs-espanyol/415665,https://www.skysports.com/football/eibar-vs-espanyol/stats/415665
2019-20,Sunday 15th September,Alaves,Sevilla,https://www.skysports.com/football/alaves-vs-sevilla/415662,https://www.skysports.com/football/alaves-vs-sevilla/stats/415662
2019-20,Sunday 15th September,Celta Vigo,Granada,https://www.skysports.com/football/celta-vigo-vs-granada/415664,https://www.skysports.com/football/celta-vigo-vs-granada/stats/415664
2019-20,Sunday 15th September,Real Valladolid,Osasuna,https://www.skysports.com/football/real-valladolid-vs-osasuna/415679,https://www.skysports.com/football/real-valladolid-vs-osasuna/stats/415679
2019-20,Sunday 15th September,Real Betis,Getafe,https://www.skysports.com/football/real-betis-vs-getafe/415668,https://www.skysports.com/football/real-betis-vs-getafe/stats/415668
2019-20,Saturday 14th September,Real Madrid,Levante,https://www.skysports.com/football/real-madrid-vs-levante/415669,https://www.skysports.com/football/real-madrid-vs-levante/stats/415669
2019-20,Saturday 14th September,Leganes,Villarreal,https://www.skysports.com/football/leganes-vs-villarreal/415666,https://www.skysports.com/football/leganes-vs-villarreal/stats/415666
2019-20,Saturday 14th September,Real Sociedad,Atletico Madrid,https://www.skysports.com/football/real-sociedad-vs-atletico-madrid/415670,https://www.skysports.com/football/real-sociedad-vs-atletico-madrid/stats/415670
2019-20,Saturday 14th September,Barcelona,Valencia,https://www.skysports.com/football/barcelona-vs-valencia/415663,https://www.skysports.com/football/barcelona-vs-valencia/stats/415663
2019-20,Friday 13th September,Real Mallorca,Athletic Bilbao,https://www.skysports.com/football/real-mallorca-vs-athletic-bilbao/415667,https://www.skysports.com/football/real-mallorca-vs-athletic-bilbao/stats/415667
2019-20,Sunday 1st September,Valencia,Real Mallorca,https://www.skysports.com/football/valencia-vs-real-mallorca/415661,https://www.skysports.com/football/valencia-vs-real-mallorca/stats/415661
2019-20,Sunday 1st September,Atletico Madrid,Eibar,https://www.skysports.com/football/atletico-madrid-vs-eibar/415653,https://www.skysports.com/football/atletico-madrid-vs-eibar/stats/415653
2019-20,Sunday 1st September,Espanyol,Granada,https://www.skysports.com/football/espanyol-vs-granada/415654,https://www.skysports.com/football/espanyol-vs-granada/stats/415654
2019-20,Sunday 1st September,Villarreal,Real Madrid,https://www.skysports.com/football/villarreal-vs-real-madrid/415671,https://www.skysports.com/football/villarreal-vs-real-madrid/stats/415671
2019-20,Saturday 31st August,Osasuna,Barcelona,https://www.skysports.com/football/osasuna-vs-barcelona/415657,https://www.skysports.com/football/osasuna-vs-barcelona/stats/415657
2019-20,Saturday 31st August,Getafe,Alaves,https://www.skysports.com/football/getafe-vs-alaves/415655,https://www.skysports.com/football/getafe-vs-alaves/stats/415655
2019-20,Saturday 31st August,Levante,Real Valladolid,https://www.skysports.com/football/levante-vs-real-valladolid/415656,https://www.skysports.com/football/levante-vs-real-valladolid/stats/415656
2019-20,Saturday 31st August,Real Betis,Leganes,https://www.skysports.com/football/real-betis-vs-leganes/415658,https://www.skysports.com/football/real-betis-vs-leganes/stats/415658
2019-20,Friday 30th August,Sevilla,Celta Vigo,https://www.skysports.com/football/sevilla-vs-celta-vigo/415660,https://www.skysports.com/football/sevilla-vs-celta-vigo/stats/415660
2019-20,Friday 30th August,Athletic Bilbao,Real Sociedad,https://www.skysports.com/football/athletic-bilbao-vs-real-sociedad/415652,https://www.skysports.com/football/athletic-bilbao-vs-real-sociedad/stats/415652
2019-20,Sunday 25th August,Alaves,Espanyol,https://www.skysports.com/football/alaves-vs-espanyol/415643,https://www.skysports.com/football/alaves-vs-espanyol/stats/415643
2019-20,Sunday 25th August,Real Mallorca,Real Sociedad,https://www.skysports.com/football/real-mallorca-vs-real-sociedad/415650,https://www.skysports.com/football/real-mallorca-vs-real-sociedad/stats/415650
2019-20,Sunday 25th August,Leganes,Atletico Madrid,https://www.skysports.com/football/leganes-vs-atletico-madrid/415648,https://www.skysports.com/football/leganes-vs-atletico-madrid/stats/415648
2019-20,Sunday 25th August,Barcelona,Real Betis,https://www.skysports.com/football/barcelona-vs-real-betis/415644,https://www.skysports.com/football/barcelona-vs-real-betis/stats/415644
2019-20,Saturday 24th August,Osasuna,Eibar,https://www.skysports.com/football/osasuna-vs-eibar/415651,https://www.skysports.com/football/osasuna-vs-eibar/stats/415651
2019-20,Saturday 24th August,Real Madrid,Real Valladolid,https://www.skysports.com/football/real-madrid-vs-real-valladolid/415659,https://www.skysports.com/football/real-madrid-vs-real-valladolid/stats/415659
2019-20,Saturday 24th August,Celta Vigo,Valencia,https://www.skysports.com/football/celta-vigo-vs-valencia/415645,https://www.skysports.com/football/celta-vigo-vs-valencia/stats/415645
2019-20,Saturday 24th August,Getafe,Athletic Bilbao,https://www.skysports.com/football/getafe-vs-athletic-bilbao/415646,https://www.skysports.com/football/getafe-vs-athletic-bilbao/stats/415646
2019-20,Friday 23rd August,Granada,Sevilla,https://www.skysports.com/football/granada-vs-sevilla/415647,https://www.skysports.com/football/granada-vs-sevilla/stats/415647
2019-20,Friday 23rd August,Levante,Villarreal,https://www.skysports.com/football/levante-vs-villarreal/415649,https://www.skysports.com/football/levante-vs-villarreal/stats/415649
2019-20,Sunday 18th August,Alaves,Levante,https://www.skysports.com/football/alaves-vs-levante/415633,https://www.skysports.com/football/alaves-vs-levante/stats/415633
2019-20,Sunday 18th August,Espanyol,Sevilla,https://www.skysports.com/football/espanyol-vs-sevilla/415637,https://www.skysports.com/football/espanyol-vs-sevilla/stats/415637
2019-20,Sunday 18th August,Real Betis,Real Valladolid,https://www.skysports.com/football/real-betis-vs-real-valladolid/415640,https://www.skysports.com/football/real-betis-vs-real-valladolid/stats/415640
2019-20,Sunday 18th August,Atletico Madrid,Getafe,https://www.skysports.com/football/atletico-madrid-vs-getafe/415635,https://www.skysports.com/football/atletico-madrid-vs-getafe/stats/415635
2019-20,Saturday 17th August,Celta Vigo,Real Madrid,https://www.skysports.com/football/celta-vigo-vs-real-madrid/415636,https://www.skysports.com/football/celta-vigo-vs-real-madrid/stats/415636
2019-20,Saturday 17th August,Valencia,Real Sociedad,https://www.skysports.com/football/valencia-vs-real-sociedad/415641,https://www.skysports.com/football/valencia-vs-real-sociedad/stats/415641
2019-20,Saturday 17th August,Real Mallorca,Eibar,https://www.skysports.com/football/real-mallorca-vs-eibar/415639,https://www.skysports.com/football/real-mallorca-vs-eibar/stats/415639
2019-20,Saturday 17th August,Leganes,Osasuna,https://www.skysports.com/football/leganes-vs-osasuna/415638,https://www.skysports.com/football/leganes-vs-osasuna/stats/415638
2019-20,Saturday 17th August,Villarreal,Granada,https://www.skysports.com/football/villarreal-vs-granada/415642,https://www.skysports.com/football/villarreal-vs-granada/stats/415642
2019-20,Friday 16th August,Athletic Bilbao,Barcelona,https://www.skysports.com/football/athletic-bilbao-vs-barcelona/415634,https://www.skysports.com/football/athletic-bilbao-vs-barcelona/stats/415634
2020-21,Sunday 23rd May,Granada,Getafe,https://www.skysports.com/football/granada-vs-getafe/434146,https://www.skysports.com/football/granada-vs-getafe/stats/434146
2020-21,Sunday 23rd May,Sevilla,Alaves,https://www.skysports.com/football/sevilla-vs-alaves/434152,https://www.skysports.com/football/sevilla-vs-alaves/stats/434152
2020-21,Saturday 22nd May,Celta Vigo,Real Betis,https://www.skysports.com/football/celta-vigo-vs-real-betis/434143,https://www.skysports.com/football/celta-vigo-vs-real-betis/stats/434143
2020-21,Saturday 22nd May,Eibar,Barcelona,https://www.skysports.com/football/eibar-vs-barcelona/434144,https://www.skysports.com/football/eibar-vs-barcelona/stats/434144
2020-21,Saturday 22nd May,Elche,Athletic Bilbao,https://www.skysports.com/football/elche-vs-athletic-bilbao/434145,https://www.skysports.com/football/elche-vs-athletic-bilbao/stats/434145
2020-21,Saturday 22nd May,Osasuna,Real Sociedad,https://www.skysports.com/football/osasuna-vs-real-sociedad/434149,https://www.skysports.com/football/osasuna-vs-real-sociedad/stats/434149
2020-21,Saturday 22nd May,Real Madrid,Villarreal,https://www.skysports.com/football/real-madrid-vs-villarreal/434150,https://www.skysports.com/football/real-madrid-vs-villarreal/stats/434150
2020-21,Saturday 22nd May,Real Valladolid,Atletico Madrid,https://www.skysports.com/football/real-valladolid-vs-atletico-madrid/434151,https://www.skysports.com/football/real-valladolid-vs-atletico-madrid/stats/434151
