date,season,fulltime_result,is_home,team,team_fulltime_goals,team_win_bet365_probs,team_pre_rating,team_possession,team_total_shots,team_shots_on_target,team_passing_percent,team_clear_cut_chances,team_corners,team_offsides,team_fouls_committed,team_xg,opponent_fulltime_goals,opponent_win_bet365_probs,opponent_pre_rating,opponent_possession,opponent_total_shots,opponent_shots_on_target,opponent_passing_percent,opponent_clear_cut_chances,opponent_corners,opponent_offsides,opponent_fouls_committed,opponent_xg,fd_team_fulltime_goals,fd_team_win_bet365_probs,fd_team_total_shots,fd_team_shots_on_target,fd_team_shots_off_target,fd_team_clear_cut_chances,fd_team_xg,fd_opponent_fulltime_goals,fd_opponent_win_bet365_probs,fd_opponent_total_shots,fd_opponent_shots_on_target,fd_opponent_shots_off_target,fd_opponent_clear_cut_chances,fd_opponent_xg
2018-12-17,2018_2019,1,0,Athletic Bilbao,1,0.29,1935,51,25,10,78,0,11,3,17,0.3,0,0.34,1979,52,13,3,72,1,5,0,15,0.5,1,-0.07999999999999999,14,7,3,-1,1.0,-1,0.24,3,0,3,0,0.3999999999999999
2018-12-21,2018_2019,1,0,Getafe,1,0.34,1988,28,9,2,54,0,2,2,24,0.6,0,0.31,1936,49,7,2,80,1,3,0,12,1.4,0,-0.09999999999999998,3,0,5,-2,-0.5,0,0.11000000000000004,4,1,1,1,0.8
2018-12-21,2018_2019,2,0,Alaves,0,0.49,1975,45,11,2,66,0,5,2,16,0.8,0,0.17,1984,71,9,4,82,1,3,6,14,1.1,0,-0.29,-2,-1,-1,-1,-0.8999999999999999,-1,0.26,-14,-1,-8,-1,-1.5999999999999999
2018-12-22,2018_2019,1,0,Real Valladolid,2,0.49,1884,55,8,2,79,1,9,0,16,0.6,0,0.17,1939,54,6,3,68,0,3,3,13,1.1,0,-0.030000000000000027,-2,-4,3,-2,-0.19999999999999996,-1,0.07999999999999999,-19,-7,-3,0,-1.8
2018-12-22,2018_2019,0,0,Espanyol,1,0.65,1947,33,10,3,77,0,0,4,23,0.8,3,0.09,2207,44,14,5,78,1,3,4,13,1.0,1,-0.25,-5,0,-4,0,-0.5000000000000001,0,0.07,2,0,0,-1,-0.8000000000000003
2018-12-22,2018_2019,0,0,Celta Vigo,0,0.67,1977,80,15,2,90,0,10,0,11,0.6,5,0.04,2321,56,16,9,88,7,3,4,9,1.4,-3,-0.27,1,-5,0,-5,-0.8,1,-0.04999999999999999,-1,0,4,3,0.8000000000000003
2018-12-22,2018_2019,1,0,Eibar,1,0.45,1938,55,18,6,74,0,4,5,11,2.3,3,0.18,2011,66,12,5,86,1,4,1,10,1.5,-3,0.13999999999999999,-14,-1,-9,-4,-2.6,1,0.21000000000000002,4,2,2,-2,0.0
2018-12-23,2018_2019,0,0,SD Huesca,2,0.57,1757,55,29,12,78,1,13,1,12,2.3,1,0.1,2057,44,11,4,68,3,2,3,15,3.2,2,-0.19999999999999996,18,8,2,0,3.0,0,0.06,-5,-2,2,2,0.9000000000000001
2019-01-04,2018_2019,0,0,Leganes,1,0.44,1920,47,13,4,75,1,3,2,14,0.4,0,0.21,1945,62,18,4,82,0,9,1,13,1.3,1,-0.07,8,2,4,-2,0.6000000000000001,-1,0.37,8,1,2,0,0.20000000000000007
2019-01-04,2018_2019,1,0,Girona,1,0.37,1935,66,12,4,80,2,4,2,9,1.4,1,0.24,1938,58,12,7,74,1,5,7,10,1.6,1,-0.23000000000000004,5,2,1,1,0.3999999999999999,1,-0.17000000000000004,-8,1,-5,1,0.0
2019-01-05,2018_2019,0,0,Valencia,2,0.28,2059,48,19,8,75,6,13,3,14,1.1,1,0.36,1988,32,9,3,66,1,1,3,11,1.9,1,-0.21,8,4,1,3,1.1,1,0.14999999999999997,-2,1,-3,1,0.30000000000000004
2019-01-05,2018_2019,0,0,Real Betis,1,0.25,2006,57,4,2,86,2,4,3,11,1.1,1,0.36,1755,51,11,4,80,2,5,2,15,1.5,-2,-0.16000000000000003,-8,-3,-3,1,-0.19999999999999996,-1,0.16999999999999993,-18,-8,-3,1,-1.9000000000000004
2019-01-05,2018_2019,2,0,Rayo Vallecano,2,0.4,1799,41,18,8,76,0,3,0,13,1.0,1,0.23,1888,57,5,2,80,1,1,5,12,1.8,2,-0.37,7,5,0,0,1.8,-1,-0.040000000000000036,-3,0,-2,0,-0.20000000000000007
2019-01-06,2018_2019,1,0,Villarreal,2,0.4,1979,46,12,4,87,1,6,3,12,1.2,1,0.24,1943,42,15,4,77,2,11,0,13,1.8,0,0.16000000000000003,2,-2,1,0,-0.5,0,0.14,-3,-2,0,2,0.6999999999999997
2019-01-06,2018_2019,2,0,Barcelona,2,0.09,2323,51,9,5,86,2,4,5,14,1.5,1,0.55,1989,34,5,2,60,1,1,2,13,1.2,-3,-0.030000000000000006,-7,-4,-3,-5,-2.3000000000000003,0,0.09000000000000002,-4,0,-5,1,0.19999999999999996
2019-01-06,2018_2019,2,0,Real Sociedad,0,0.51,1971,68,18,4,83,1,10,2,14,2.3,2,0.09,2203,53,14,7,88,1,4,3,13,2.6,0,-0.23,9,0,5,0,0.30000000000000004,1,0.15000000000000002,5,3,-1,-1,0.40000000000000013
2019-01-06,2018_2019,1,0,Atletico Madrid,1,0.31,2209,37,8,5,73,0,5,3,16,0.7,1,0.33,2104,52,8,2,74,1,6,2,9,1.4,-2,-0.07,-6,0,-3,-1,-0.8999999999999999,-1,0.14,-10,-3,-9,-2,-1.4000000000000001
2019-01-07,2018_2019,2,0,Athletic Bilbao,1,0.34,1935,43,8,3,74,0,3,1,25,1.8,0,0.28,1975,48,11,1,85,0,6,0,15,1.5,1,-0.11999999999999997,2,0,-1,0,0.8,0,0.48000000000000004,-4,-1,0,0,-0.6
2019-01-11,2018_2019,0,0,Celta Vigo,1,0.32,1961,66,17,3,86,2,3,1,16,1.3,1,0.29,1814,41,9,5,76,2,6,0,23,2.0,1,-0.39,6,2,3,2,0.9,-1,0.17,-9,-3,-4,2,-1.5
2019-01-12,2018_2019,1,0,Alaves,2,0.43,1997,44,14,5,70,3,2,1,10,1.1,2,0.23,1943,44,9,2,72,2,2,3,16,0.6,1,-0.13,5,2,2,2,1.0999999999999999,1,0.06,-3,-2,2,0,0.0
2019-01-12,2018_2019,0,0,SD Huesca,2,0.45,1769,33,11,6,73,2,4,4,21,0.5,0,0.2,1909,48,10,2,79,0,6,1,17,2.0,1,-0.20999999999999996,0,2,0,0,-0.7999999999999998,-1,0.06,-3,-2,-2,-1,-0.9
2019-01-12,2018_2019,1,0,Real Valladolid,0,0.56,1868,58,12,5,80,1,9,2,16,0.2,1,0.12,2036,55,14,2,76,1,6,1,13,3.5,-1,-0.26,7,3,2,0,1.2000000000000002,-1,0.18000000000000002,-5,-6,2,-5,-2.1
2019-01-12,2018_2019,2,0,Getafe,1,0.42,1990,23,10,2,67,1,4,3,23,0.9,0,0.24,1977,45,7,4,65,2,1,4,15,2.3,0,0.21000000000000002,5,0,4,0,0.6,-2,0.0,-5,0,0,1,0.0
2019-01-13,2018_2019,0,0,Sevilla,1,0.31,2117,55,15,5,82,2,4,1,15,0.7,2,0.32,1936,33,8,4,70,4,2,2,21,0.9,0,0.08000000000000002,7,3,3,1,0.7,1,0.17,0,1,1,4,0.7
2019-01-13,2018_2019,0,0,Levante,2,0.62,1952,55,19,8,77,3,8,2,18,0.7,1,0.06,2204,44,12,7,77,1,5,2,11,2.5,1,-0.13,7,1,3,2,0.6000000000000001,0,0.22,4,2,1,1,-0.30000000000000004
2019-01-13,2018_2019,0,0,Eibar,0,0.67,1941,54,24,6,71,2,13,2,12,0.9,2,0.04,2310,76,12,8,89,3,4,2,12,1.1,-1,-0.21000000000000002,9,2,2,0,-0.4999999999999998,0,0.049999999999999996,3,3,1,1,0.10000000000000009
2019-01-14,2018_2019,0,0,Espanyol,1,0.43,1956,51,12,1,80,1,3,0,10,2.1,2,0.22,2000,41,12,4,81,3,4,2,13,2.6,1,-0.44000000000000006,-6,-3,0,1,0.5,2,0.33999999999999997,-6,0,-4,2,1.1999999999999997
2019-01-18,2018_2019,0,0,Alaves,1,0.47,1998,44,15,4,72,1,3,3,14,0.4,2,0.21,2001,41,9,4,61,1,1,3,13,2.0,-1,0.07,1,-1,2,-2,-0.7999999999999998,1,-0.13000000000000006,-1,2,-3,0,-0.29999999999999993
2019-01-19,2018_2019,2,0,Valencia,1,0.28,2034,62,17,5,83,3,7,2,15,1.2,2,0.36,1944,61,13,4,81,0,5,2,8,0.8,0,-0.16000000000000003,3,3,1,2,2.4,1,0.03999999999999998,-4,1,-5,-2,-0.19999999999999996
2019-01-19,2018_2019,0,0,Sevilla,0,0.43,2083,56,10,4,79,1,6,3,14,0.5,2,0.16,2173,26,14,5,81,0,5,4,13,1.5,-1,-0.020000000000000018,-5,-1,-3,-1,-0.7,2,0.14,-14,-3,-5,-2,-1.9000000000000001
2019-01-20,2018_2019,0,0,Leganes,1,0.67,1928,49,14,7,73,3,4,3,11,0.9,3,0.04,2314,58,7,6,85,3,2,8,10,1.8,1,-0.24,4,5,0,3,1.6,1,-0.049999999999999996,-5,-2,-3,0,-0.3999999999999999
2019-01-20,2018_2019,0,0,Girona,1,0.53,1950,55,9,4,78,0,6,2,21,0.8,1,0.14,1985,73,9,2,91,1,6,3,9,1.4,-1,-0.13999999999999999,0,2,-1,-2,-0.7999999999999999,0,0.10999999999999999,2,1,4,1,-0.30000000000000004
2019-01-20,2018_2019,0,0,Real Valladolid,1,0.38,1875,37,6,1,65,0,0,1,18,1.5,0,0.23,1948,41,7,2,70,1,2,0,17,1.5,1,0.33000000000000007,-6,-4,-3,-1,-1.6,-2,0.38,-12,-6,-4,-2,-0.9000000000000001
2019-01-20,2018_2019,1,0,Real Sociedad,3,0.29,2003,39,9,4,76,1,7,2,16,1.6,4,0.33,1831,38,11,8,71,2,7,4,12,0.9,1,-0.29000000000000004,-3,0,-1,-2,0.30000000000000027,3,-0.11000000000000004,2,3,-1,0,1.0
2019-01-20,2018_2019,1,0,Athletic Bilbao,2,0.38,1970,43,10,3,76,1,7,3,14,0.5,1,0.25,1954,58,17,7,72,3,6,1,14,1.1,0,-0.020000000000000018,2,-1,1,-3,-0.9,1,-0.16000000000000003,10,3,3,1,1.0999999999999999
2019-01-21,2018_2019,0,0,Espanyol,2,0.43,1961,60,21,2,84,4,3,3,12,0.9,0,0.23,1939,41,15,2,81,0,3,3,12,1.6,1,0.22,9,1,0,3,0.8,0,0.43000000000000005,-9,-4,-1,-2,-0.9
2019-01-26,2018_2019,0,0,Getafe,4,0.61,2022,43,16,8,63,1,4,1,17,0.3,3,0.12,2202,49,15,8,71,2,5,3,13,1.1,2,-0.21,7,4,2,0,1.1,2,0.09,-4,3,-7,1,0.0
2019-01-26,2018_2019,1,0,Eibar,3,0.35,1953,55,16,9,75,3,6,6,16,0.2,1,0.3,1926,27,5,2,67,1,1,1,18,0.7,3,-0.44000000000000006,1,7,-4,3,0.7000000000000001,0,0.47000000000000003,-9,-5,-4,-2,-1.1
2019-01-26,2018_2019,0,0,Villarreal,1,0.45,1952,50,3,1,72,2,1,3,17,0.7,2,0.18,2036,43,13,8,78,1,6,1,12,1.5,0,0.010000000000000009,-14,-6,-5,-1,-1.1999999999999997,1,0.16000000000000003,-4,3,-6,-2,-2.3
2019-01-27,2018_2019,2,0,Barcelona,3,0.08,2295,72,15,7,88,1,5,0,12,2.2,2,0.6,1940,40,8,5,74,2,2,3,12,1.3,0,0.0,8,1,6,-2,0.7,1,0.30000000000000004,-1,1,-3,2,0.20000000000000007
2019-01-27,2018_2019,1,0,SD Huesca,0,0.53,1761,50,14,3,71,1,6,0,15,0.4,2,0.14,2001,64,10,4,81,2,9,1,10,0.4,0,0.07,5,0,3,1,0.8,-1,0.06999999999999998,1,0,2,1,-1.0
2019-01-27,2018_2019,0,0,Celta Vigo,1,0.36,1934,56,12,4,83,1,4,2,18,1.0,0,0.28,1867,51,12,3,73,3,2,2,18,1.6,-1,0.03999999999999998,-1,0,0,1,-0.5,-1,-0.18000000000000005,6,2,5,3,1.3
2019-01-28,2018_2019,2,0,Rayo Vallecano,2,0.39,1833,35,11,4,74,1,2,1,14,1.0,0,0.24,1985,56,7,0,68,0,2,1,18,1.0,-2,0.040000000000000036,0,-4,4,-1,-1.1,-1,0.03999999999999998,-8,-4,-3,-1,-0.7000000000000001
2019-02-01,2018_2019,0,0,Real Valladolid,2,0.38,1876,44,19,7,70,3,7,4,15,0.5,0,0.25,1769,31,8,1,64,1,2,2,22,1.9,2,-0.09999999999999998,7,4,4,0,0.10000000000000009,0,0.010000000000000009,-6,-2,-1,0,-0.9
2019-02-02,2018_2019,1,0,Valencia,3,0.61,2055,45,18,9,81,2,7,2,13,3.3,2,0.07,2307,63,15,7,86,5,8,2,12,2.0,1,-0.10000000000000003,5,1,2,1,0.30000000000000004,-1,0.04,0,0,-3,4,0.40000000000000013
2019-02-02,2018_2019,1,0,Getafe,0,0.36,2007,33,6,2,65,0,6,1,26,0.4,0,0.27,1948,45,6,0,76,0,8,2,13,0.6,-4,0.4,-10,-6,-4,-1,-1.7,-2,0.28,-7,-4,-2,-1,-0.6
2019-02-02,2018_2019,0,0,Athletic Bilbao,1,0.36,1980,38,11,2,76,1,6,1,20,1.4,0,0.27,1993,68,8,1,85,0,5,4,9,1.5,0,-0.14,2,0,1,0,0.6000000000000001,-2,-0.14999999999999997,-2,-3,-1,-2,-1.2000000000000002
2019-02-03,2018_2019,0,0,Atletico Madrid,2,0.22,2207,66,10,6,83,2,3,3,11,0.7,0,0.43,1994,62,8,2,85,0,4,3,6,1.0,-1,-0.03,-5,-2,1,0,-1.4,-3,0.25,-4,-3,0,0,-0.9999999999999999
2019-02-03,2018_2019,0,0,Girona,0,0.47,1925,36,13,5,78,1,3,0,18,0.2,2,0.16,1955,45,5,2,60,1,5,2,14,1.7,-2,0.06999999999999995,5,0,3,-1,0.5,-1,0.11999999999999997,-11,-7,-3,-2,-1.4000000000000001
2019-02-03,2018_2019,0,0,Alaves,0,0.66,1969,51,16,1,75,1,7,1,14,0.6,4,0.05,2203,63,16,9,86,3,6,0,17,2.5,0,-0.22999999999999998,9,1,5,1,0.6,2,0.01999999999999999,-7,3,-3,2,0.6000000000000001
2019-02-03,2018_2019,1,0,Espanyol,2,0.45,1927,36,13,6,80,1,1,2,15,1.6,0,0.18,1943,54,14,5,81,1,4,3,8,2.8,2,-0.010000000000000009,7,6,0,0,0.20000000000000007,-1,0.2,11,4,1,-1,-0.40000000000000013
2019-02-04,2018_2019,2,0,Leganes,2,0.36,1924,54,9,3,64,0,4,1,16,1.3,1,0.27,1849,48,14,3,74,1,4,1,19,1.7,1,-0.37000000000000005,4,1,4,-1,-0.20000000000000007,-1,0.06,3,-1,1,0,0.09999999999999998
2019-02-08,2018_2019,1,0,Villarreal,2,0.28,1940,41,14,5,74,2,3,2,22,1.2,0,0.34,1857,56,9,4,78,1,7,5,11,0.6,2,-0.27,0,0,5,1,2.0999999999999996,-2,0.09999999999999998,-10,-3,-7,-2,-1.1
2019-02-09,2018_2019,2,0,Real Madrid,3,0.36,2212,71,22,8,89,4,7,3,10,1.6,0,0.27,2194,44,13,1,81,0,7,2,21,1.1,-1,-0.13,6,-1,2,1,0.3999999999999999,-2,0.1,3,-5,5,-2,-0.40000000000000013
2019-02-09,2018_2019,0,0,Rayo Vallecano,1,0.45,1838,61,15,6,83,2,5,2,19,0.6,2,0.18,1930,58,17,2,78,2,2,1,16,2.0,0,-0.12,1,3,-1,1,0.7,0,0.030000000000000027,4,-4,2,1,0.5
2019-02-09,2018_2019,0,0,Celta Vigo,1,0.45,1937,44,10,4,81,0,4,3,13,0.9,0,0.2,2008,42,9,2,59,0,5,5,15,2.7,0,0.040000000000000036,1,1,-2,-1,0.0,0,-0.25,3,0,4,0,0.10000000000000003
2019-02-09,2018_2019,2,0,SD Huesca,4,0.43,1788,43,11,7,71,4,7,1,17,0.6,0,0.22,1914,43,6,2,60,0,5,3,9,1.4,4,-0.28,3,6,-4,3,1.5,0,-0.13,-7,-3,-2,-1,-1.1
2019-02-10,2018_2019,1,0,Barcelona,2,0.16,2294,68,20,8,90,1,9,2,8,0.7,1,0.45,1973,53,8,5,72,1,3,1,13,1.3,0,-0.009999999999999995,5,1,4,-4,-0.20000000000000018,0,0.12,-3,3,-4,0,0.2999999999999998
2019-02-10,2018_2019,0,0,Real Betis,1,0.41,2006,55,7,3,88,0,1,2,7,0.1,2,0.25,1935,38,13,4,62,1,6,0,10,1.6,1,0.03999999999999998,-1,1,-2,0,0.6,0,0.06,4,1,3,1,0.6000000000000001
2019-02-10,2018_2019,1,0,Real Sociedad,2,0.46,2000,46,6,2,71,2,3,2,17,0.5,2,0.19,2064,31,14,8,77,4,1,0,5,1.5,2,0.13,-2,1,-4,2,1.1,-1,0.43,-4,-1,-1,2,1.7999999999999998
2019-02-11,2018_2019,0,0,Levante,0,0.41,1947,57,8,4,70,0,6,2,7,0.3,0,0.22,1965,28,8,1,72,1,2,3,12,1.7,0,-0.24,2,4,0,0,-0.30000000000000004,0,0.42000000000000004,-8,0,-5,0,-0.4
2019-02-15,2018_2019,1,0,Getafe,3,0.43,2016,48,12,6,70,2,4,3,16,0.7,2,0.22,1972,41,8,4,66,1,7,3,7,1.8,3,-0.15999999999999998,3,4,-1,2,2.3000000000000003,-1,0.30999999999999994,-9,-1,-5,1,-0.3999999999999999
2019-02-16,2018_2019,0,0,Real Valladolid,0,0.6,1857,48,8,3,76,1,8,0,13,0.4,0,0.05,2288,66,10,2,87,1,4,3,10,3.7,0,-0.03999999999999998,-1,-1,1,0,0.09999999999999998,-2,0.09,-10,-6,-4,0,-1.3
2019-02-16,2018_2019,2,0,Levante,0,0.45,1937,52,8,0,65,0,10,0,18,2.8,1,0.18,1929,51,13,3,74,1,3,4,13,1.6,0,0.13999999999999996,0,-4,-1,0,-0.3,0,0.04999999999999999,3,-1,2,1,-0.09999999999999998
2019-02-16,2018_2019,0,0,Leganes,3,0.45,1951,32,16,4,78,3,4,3,22,1.2,0,0.22,2004,58,8,1,85,0,5,0,18,1.7,1,-0.10999999999999999,3,0,2,2,0.30000000000000004,-2,0.19,2,-1,1,-2,-1.0
2019-02-16,2018_2019,2,0,Atletico Madrid,1,0.15,2176,34,11,2,72,1,3,4,21,0.2,1,0.54,1833,39,9,3,75,0,2,1,19,1.0,1,0.05000000000000002,-2,1,0,1,0.40000000000000013,0,0.18,-6,-3,-2,-2,-1.1
2019-02-17,2018_2019,1,0,Alaves,2,0.5,1975,47,16,4,70,1,3,1,14,1.2,0,0.16,1991,68,3,1,85,0,4,0,11,3.1,2,-0.44000000000000006,8,3,4,0,1.1,-1,-0.020000000000000018,-4,-2,-1,0,-0.9
2019-02-17,2018_2019,2,0,Girona,0,0.62,1890,66,13,7,80,1,14,2,9,2.6,3,0.05,2243,65,11,4,84,1,4,0,16,1.8,0,-0.24999999999999997,7,5,2,1,1.2,0,0.31,-11,-4,-3,-3,-0.8999999999999999
2019-02-17,2018_2019,1,0,Espanyol,2,0.47,1935,60,16,5,83,2,6,5,11,0.4,0,0.17,2078,41,10,4,76,2,7,2,11,1.7,0,-0.27,-1,3,3,0,0.3999999999999999,-2,-0.42,-4,-4,0,-2,-1.7999999999999998
2019-02-17,2018_2019,0,0,Sevilla,2,0.32,2094,58,13,4,76,3,9,3,11,2.6,0,0.29,1957,51,7,3,77,2,3,3,18,1.6,2,-0.04999999999999999,0,2,1,2,0.7999999999999999,-2,0.10000000000000003,-7,-2,-3,0,-1.5999999999999999
2019-02-18,2018_2019,2,0,Athletic Bilbao,0,0.29,1979,33,13,5,77,2,6,2,23,1.4,2,0.36,1812,33,6,6,66,1,2,2,18,1.2,-1,0.09000000000000002,5,0,2,1,-0.09999999999999987,-2,0.18,-5,-1,-2,-3,-1.2999999999999998
2019-02-22,2018_2019,1,0,SD Huesca,0,0.48,1804,50,12,2,72,2,3,2,16,0.8,0,0.17,1941,48,7,1,81,0,2,1,10,0.8,-2,-0.07,6,-4,6,1,0.6,-2,0.29,-9,-4,-5,-2,-1.6
2019-02-23,2018_2019,1,0,Celta Vigo,1,0.36,1907,57,14,7,82,1,5,3,12,0.5,1,0.26,1978,34,6,3,74,2,3,1,12,1.4,0,-0.27,1,4,-2,0,0.7000000000000001,-1,0.28,-10,-1,-8,1,-0.5
2019-02-23,2018_2019,0,0,Eibar,2,0.42,1970,58,11,6,59,0,3,3,12,0.6,1,0.23,1987,49,9,4,72,1,5,2,11,1.3,0,-0.24999999999999997,3,2,2,-1,0.5,1,-0.16000000000000003,-4,-1,-1,-1,0.09999999999999987
2019-02-23,2018_2019,0,0,Rayo Vallecano,0,0.51,1829,49,12,6,75,2,4,0,10,0.8,2,0.16,2018,41,7,4,50,1,3,6,12,1.3,-1,0.09000000000000002,3,3,2,2,0.4,-1,0.22999999999999998,-5,-2,-2,-1,-2.0
2019-02-23,2018_2019,2,0,Barcelona,1,0.21,2284,61,20,8,90,6,3,3,12,1.8,0,0.37,2084,57,21,5,83,4,4,3,12,1.6,1,-0.11,10,6,3,5,3.0,-2,0.16,8,1,2,1,0.9000000000000001
2019-02-24,2018_2019,0,0,Villarreal,3,0.57,1973,42,12,6,77,4,6,3,7,1.2,1,0.13,2204,50,4,3,72,0,6,2,14,1.2,3,0.009999999999999953,5,3,-1,2,0.40000000000000013,0,-0.12000000000000002,-7,1,-8,-1,-0.9000000000000001
2019-02-24,2018_2019,1,0,Valencia,0,0.31,2077,51,21,1,80,1,10,2,12,0.5,0,0.33,1941,38,8,3,72,1,1,1,16,1.8,0,-0.01999999999999999,11,-3,11,-1,0.19999999999999996,-3,0.2,-8,-1,-5,-2,-0.40000000000000013
2019-02-24,2018_2019,2,0,Real Madrid,1,0.13,2224,57,19,7,84,4,7,5,13,2.7,4,0.46,1959,42,14,8,80,7,7,1,17,1.2,-2,-0.31,8,3,2,3,0.19999999999999996,4,0.040000000000000036,6,8,0,7,2.5
2019-02-24,2018_2019,2,0,Real Betis,1,0.32,1960,66,18,9,88,4,6,0,10,0.8,0,0.31,1856,38,10,0,79,0,5,2,18,0.6,1,-0.24999999999999997,15,8,3,4,3.0,0,0.25999999999999995,2,-3,1,-1,-0.19999999999999996
2019-03-01,2018_2019,2,0,Girona,0,0.36,1909,45,10,3,77,2,3,1,26,1.3,1,0.25,1826,57,7,2,79,1,2,3,13,0.8,-2,-0.33999999999999997,-4,-3,-3,0,-1.6,1,-0.030000000000000027,-5,-4,-1,-1,-0.19999999999999996
2019-03-02,2018_2019,0,0,Real Valladolid,0,0.47,1841,48,10,2,83,1,13,5,10,1.5,1,0.18,1935,68,13,2,83,1,7,5,9,2.6,0,-0.29,0,2,-1,1,0.19999999999999996,1,-0.29999999999999993,6,1,3,1,0.4
2019-03-02,2018_2019,0,0,Sevilla,2,0.21,2073,39,13,4,77,3,3,4,15,2.3,1,0.41,1810,31,12,4,70,1,4,5,16,1.0,2,0.04999999999999999,-8,-1,-6,-1,-1.0,1,0.12,0,2,0,-1,-0.3999999999999999
2019-03-02,2018_2019,2,0,Barcelona,4,0.28,2314,60,17,8,85,2,8,3,11,1.1,2,0.31,2211,60,19,5,84,1,6,0,11,0.9,3,0.15999999999999998,-3,0,-5,-4,-1.9000000000000001,1,0.08,0,-2,-1,-3,0.9000000000000001
2019-03-02,2018_2019,2,0,Alaves,0,0.5,1973,47,17,4,77,0,3,3,15,1.4,0,0.15,1969,48,14,3,85,2,7,0,10,1.2,-1,-0.24,11,1,9,-2,0.19999999999999996,-3,0.27999999999999997,2,-3,3,-2,-0.40000000000000013
2019-03-03,2018_2019,2,0,Getafe,2,0.39,2021,42,11,2,67,1,2,3,12,1.6,2,0.26,1970,51,6,2,84,0,4,1,9,0.6,0,-0.27,4,-2,5,0,0.6000000000000001,1,0.16,-12,-7,-1,-4,-2.3
2019-03-03,2018_2019,0,0,Celta Vigo,0,0.46,1912,52,8,2,80,0,4,3,9,0.5,0,0.17,1963,54,7,2,68,1,2,1,17,2.5,-1,0.18,-6,-5,-3,-1,-1.1,-2,0.19999999999999998,-4,-4,-1,1,-1.2000000000000002
2019-03-03,2018_2019,2,0,Atletico Madrid,2,0.22,2208,51,15,7,87,3,6,3,9,1.4,0,0.43,2014,54,7,1,81,0,5,4,15,0.9,1,-0.01999999999999999,11,4,4,3,1.0,-3,0.12999999999999998,-8,-5,-4,-2,-1.2
2019-03-03,2018_2019,0,0,Athletic Bilbao,1,0.43,1994,45,9,4,61,3,10,5,10,0.4,1,0.22,2081,50,6,1,78,1,2,0,10,1.3,0,-0.05999999999999997,0,0,2,2,-0.09999999999999987,1,0.13999999999999999,-15,0,-10,0,-1.2
2019-03-04,2018_2019,0,0,Levante,1,0.44,1953,39,11,2,76,2,4,2,17,1.5,1,0.2,1942,49,17,6,81,0,4,0,14,1.9,-3,0.010000000000000009,-3,-6,4,-5,-1.5999999999999999,1,-0.12,9,3,3,-1,0.6000000000000001
2019-03-08,2018_2019,1,0,Espanyol,3,0.53,1942,53,15,6,80,5,5,3,17,0.8,0,0.15,1986,49,4,1,84,1,2,0,13,0.8,2,0.009999999999999981,2,4,0,4,1.8,-1,0.19999999999999998,-5,-3,-3,-2,-0.9
2019-03-09,2018_2019,1,0,Eibar,1,0.29,1969,62,15,4,76,0,7,5,14,2.4,2,0.34,1986,40,10,2,69,2,2,3,12,2.0,1,-0.24999999999999997,8,2,2,-1,1.9,2,0.24,-7,-2,-4,2,0.0
2019-03-09,2018_2019,0,0,Leganes,1,0.64,1949,39,14,3,71,3,2,0,15,0.1,2,0.09,2219,38,8,3,77,3,4,0,17,1.3,0,-0.13,-3,-3,0,3,0.09999999999999987,0,0.09,-7,-4,-1,0,0.19999999999999996
2019-03-09,2018_2019,0,0,Rayo Vallecano,0,0.62,1810,54,9,3,79,1,7,1,17,0.4,1,0.05,2324,51,9,4,84,1,6,2,13,2.4,-1,-0.26,2,1,0,0,0.0,-3,0.07000000000000003,-8,-4,3,-1,-0.7
2019-03-09,2018_2019,0,0,SD Huesca,2,0.56,1824,28,7,3,53,1,3,1,15,0.9,2,0.14,2032,35,11,5,65,2,4,2,14,1.4,1,-0.07,-5,-1,-3,0,0.19999999999999996,0,0.23,0,3,-5,1,0.30000000000000004
2019-03-10,2018_2019,2,0,Real Betis,1,0.33,1959,64,6,2,81,1,4,4,14,1.2,0,0.29,1906,37,3,1,63,1,0,3,16,0.4,-1,-0.06,0,0,1,1,-0.20000000000000007,0,0.10000000000000003,-5,-1,0,1,0.0
2019-03-10,2018_2019,2,0,Valencia,2,0.27,2094,50,11,3,83,1,6,1,12,1.2,2,0.37,1925,45,12,4,78,2,1,2,23,2.3,1,-0.09,5,2,1,0,0.8,2,0.07999999999999996,2,1,1,0,0.30000000000000004
2019-03-10,2018_2019,2,0,Villarreal,1,0.29,1979,59,9,2,80,1,8,5,15,1.0,0,0.33,1946,60,15,4,80,4,2,3,10,1.1,1,-0.41999999999999993,-5,-1,-2,-1,0.0,-1,-0.020000000000000018,4,2,1,2,0.30000000000000004
2019-03-10,2018_2019,0,0,Real Sociedad,0,0.45,2003,61,19,3,87,0,7,0,12,1.2,1,0.16,2054,71,12,5,80,1,12,4,16,2.4,0,0.08000000000000002,12,2,7,0,0.4,-1,-0.16,-1,1,1,-2,0.6999999999999997
2019-03-10,2018_2019,2,0,Real Madrid,0,0.15,2160,48,17,3,85,0,8,2,16,2.8,1,0.46,1834,46,14,3,74,1,3,1,8,2.2,-2,0.18,-2,-2,1,-1,-1.8000000000000003,1,0.15999999999999998,4,1,3,0,0.9
