is_home,team_fulltime_goals,team_win_bet365_probs,team_pre_rating,team_possession,team_total_shots,team_shots_on_target,team_passing_percent,team_clear_cut_chances,team_corners,team_offsides,team_fouls_committed,team_xg,opponent_fulltime_goals,opponent_win_bet365_probs,opponent_pre_rating,opponent_possession,opponent_total_shots,opponent_shots_on_target,opponent_passing_percent,opponent_clear_cut_chances,opponent_corners,opponent_offsides,opponent_fouls_committed,opponent_xg,fd_team_fulltime_goals,fd_team_win_bet365_probs,fd_team_total_shots,fd_team_shots_on_target,fd_team_shots_off_target,fd_team_clear_cut_chances,fd_team_xg,fd_opponent_fulltime_goals,fd_opponent_win_bet365_probs,fd_opponent_total_shots,fd_opponent_shots_on_target,fd_opponent_shots_off_target,fd_opponent_clear_cut_chances,fd_opponent_xg,fulltime_result
1.0,2,0.18,2013,37,11,3,77,1,4,1,20,1.5,1,0.5,1854,61,13,6,78,2,5,1,11,0.8,2,0.08000000000000002,-5,-1,-3,1,0.3999999999999999,0,-0.12,1,2,1,1,1.7999999999999998,1
1.0,2,0.04,2252,56,15,5,89,4,1,6,10,1.4,1,0.65,1948,35,4,2,67,0,5,1,14,0.7,-3,0.1,6,-1,3,3,1.0999999999999999,-3,0.28,-4,-2,-4,-3,-0.4999999999999999,0
1.0,2,0.18,1932,49,7,2,68,1,2,3,13,2.3,0,0.44,1937,65,6,1,86,0,2,0,14,1.2,1,-0.18,-3,-1,-3,1,0.09999999999999998,0,-0.15000000000000002,0,0,2,0,0.0,2
1.0,0,0.09,2228,57,17,5,89,0,8,2,17,1.7,1,0.57,1954,50,12,3,65,0,8,2,12,0.1,-3,0.020000000000000004,3,1,-1,-4,-2.2,-2,0.10999999999999999,-6,-6,0,-1,-1.5,2
1.0,2,0.19,1966,18,5,2,64,1,1,1,22,0.9,1,0.48,1838,38,6,2,71,0,7,0,20,1.2,1,0.09999999999999998,1,0,2,1,-0.20000000000000007,1,-0.13999999999999996,-7,-1,-4,0,0.10000000000000009,0
1.0,1,0.51,1944,53,9,2,81,0,7,2,17,1.2,1,0.1,2234,81,16,4,91,2,6,2,10,3.0,0,-0.13999999999999999,-1,-3,-1,-1,-0.10000000000000009,-1,-0.12,1,-1,-2,-2,-1.4,0
1.0,2,0.14,2168,64,10,4,81,0,5,0,11,1.1,2,0.51,2007,50,13,7,79,2,5,1,8,0.7,1,-0.04999999999999999,0,1,1,-1,-0.7,0,-0.25,2,4,0,1,0.30000000000000004,0
1.0,3,0.17,2239,68,14,7,90,3,1,1,14,0.9,1,0.45,2175,49,11,4,81,1,2,4,16,0.8,2,0.060000000000000005,-2,3,1,1,1.6,0,-0.1,-3,1,-5,1,0.09999999999999998,1
1.0,1,0.4,1854,35,8,4,56,4,5,3,10,0.9,1,0.24,1830,46,10,3,72,0,2,4,14,0.7,0,0.019999999999999962,2,2,-1,4,0.09999999999999987,1,0.07999999999999996,2,2,-3,-1,-0.20000000000000007,2
1.0,1,0.18,2023,26,8,2,71,1,2,4,15,1.6,0,0.47,1951,34,3,2,74,0,0,1,12,1.3,-1,0.33,-5,-5,-1,-1,-0.8,-1,0.19999999999999996,-9,-1,-5,0,-1.2999999999999998,1
1.0,2,0.22,1939,32,9,4,81,2,2,3,12,1.3,1,0.42,1861,44,10,2,78,1,3,3,7,1.0,1,0.28,0,2,-1,2,0.19999999999999996,-1,-0.15999999999999998,-4,-2,-1,1,0.3999999999999999,2
1.0,2,0.21,1956,54,13,4,78,2,4,1,10,2.1,2,0.43,1861,33,11,1,71,0,3,2,14,1.7,2,-0.09999999999999998,10,2,4,2,1.2,1,-0.07999999999999996,3,-3,8,-4,-0.29999999999999993,2
1.0,2,0.57,1926,46,6,3,75,2,3,1,18,1.1,0,0.06,2235,59,12,7,91,0,5,3,13,2.7,2,-0.04999999999999999,-4,1,-4,0,-0.3999999999999999,-3,0.07,-2,0,-1,-3,-2.1,1
1.0,2,0.11,2156,41,7,3,85,0,3,0,8,0.9,3,0.54,1948,40,6,3,83,2,1,2,17,0.4,2,0.26,-11,0,-8,0,0.09999999999999987,1,-0.29000000000000004,-3,-1,-1,0,0.10000000000000009,2
1.0,1,0.29,1823,66,13,5,87,0,3,1,13,1.2,2,0.34,2018,45,13,3,74,3,10,2,4,0.5,0,-0.16999999999999998,3,2,3,0,0.09999999999999998,1,-0.33,5,1,5,2,0.9000000000000001,2
1.0,1,0.33,1864,60,7,3,68,0,2,5,11,1.2,2,0.3,2013,61,14,5,85,2,9,4,16,0.8,-2,0.13,-8,-1,-2,-2,-0.3999999999999999,1,-0.09,3,1,0,-1,-0.5000000000000002,1
1.0,2,0.19,1856,32,9,2,73,1,5,3,15,2.4,1,0.42,1934,35,10,5,76,0,2,1,15,0.8,0,0.07999999999999999,-6,-3,1,1,0.40000000000000013,0,0.11999999999999994,-1,0,-2,-2,0.3999999999999999,2
1.0,0,0.46,2005,49,4,3,75,1,0,1,14,0.7,4,0.15,2219,64,16,7,88,0,3,1,9,1.0,-2,0.16000000000000003,-9,0,-8,-2,-1.1,2,-0.1,-1,0,-3,-1,0.4,0
1.0,2,0.06,2183,34,12,4,78,4,1,1,11,2.6,3,0.68,1961,63,14,4,80,2,3,1,15,0.3,2,-0.31,1,-2,5,4,0.5999999999999999,1,-0.26,1,0,1,0,0.8,2
1.0,1,0.18,2012,35,9,4,60,1,4,0,8,1.1,1,0.44,1836,50,18,6,81,2,5,2,9,0.3,-1,0.12999999999999998,-5,-1,-1,-1,-0.8999999999999999,0,0.04999999999999999,5,1,2,2,0.5,2
1.0,0,0.14,1898,38,13,4,67,0,5,3,18,0.5,3,0.52,1931,39,16,6,84,1,8,1,12,0.5,0,0.10999999999999999,3,2,-2,-1,0.5,1,0.17999999999999994,10,3,2,-1,0.30000000000000004,2
1.0,1,0.14,2028,65,14,7,88,2,7,0,15,1.8,0,0.53,1843,39,11,2,72,1,3,2,15,1.6,-1,0.39,-2,4,-8,-3,-0.7,0,-0.010000000000000009,-8,0,-4,0,0.0,2
1.0,0,0.33,1945,38,6,2,83,0,6,0,6,1.3,1,0.27,1865,64,14,4,79,1,5,1,12,2.3,-3,0.32000000000000006,0,-1,1,-2,-0.9,0,-0.08999999999999997,7,1,5,1,0.09999999999999987,2
1.0,1,0.18,1923,66,4,1,79,1,4,1,11,1.5,1,0.41,1834,31,7,3,74,0,1,4,13,0.5,-2,-0.04999999999999993,-12,-5,-1,0,-0.6000000000000001,-1,-0.06,-3,-1,-3,-1,-0.5999999999999999,1
1.0,2,0.35,1992,36,4,4,79,1,1,1,14,1.3,1,0.23,2015,47,10,2,78,0,2,5,15,2.3,1,0.29000000000000004,0,3,-1,1,0.29999999999999993,0,-0.12,1,-2,0,-1,0.30000000000000004,0
1.0,1,0.3,1880,52,12,2,78,2,8,2,15,1.0,0,0.36,1898,40,14,3,79,1,9,3,10,0.4,0,0.010000000000000009,6,0,4,1,0.19999999999999996,0,-0.030000000000000027,4,0,3,0,0.8,2
1.0,0,0.48,1822,58,4,2,88,0,1,0,10,0.5,1,0.17,2154,61,9,3,84,1,4,3,10,1.3,0,0.29,-4,0,-4,-1,-0.9000000000000001,-2,0.14,-12,-5,-2,-3,-2.5,1
1.0,1,0.37,1845,25,8,3,61,1,5,0,10,1.6,0,0.28,1941,46,15,7,71,4,1,0,19,2.4,0,0.23000000000000004,1,1,0,0,1.0,0,0.04999999999999999,1,6,-1,4,1.1,0
1.0,1,0.16,1994,38,6,2,61,3,4,1,11,1.4,1,0.5,1888,47,12,6,77,1,3,2,16,0.2,0,-0.06,-10,-5,-2,3,0.0,0,-0.08000000000000002,0,4,-3,-1,0.30000000000000004,2
1.0,2,0.48,1835,27,7,3,57,1,4,0,9,0.3,1,0.17,2047,51,7,2,83,1,2,1,17,1.9,1,-0.18000000000000005,-1,0,0,0,0.0,0,0.020000000000000004,-6,-6,3,0,-0.8999999999999999,0
1.0,3,0.09,2238,61,20,5,89,3,6,5,7,3.2,0,0.55,1962,61,13,0,75,1,5,5,12,1.8,-1,0.039999999999999994,1,-2,-1,0,-0.09999999999999987,0,-0.03999999999999998,9,0,5,1,1.0,2
1.0,1,0.18,1895,33,8,3,74,0,2,1,22,0.3,1,0.48,1828,29,7,4,66,1,5,2,6,0.8,1,0.16000000000000003,-4,3,-2,0,-0.09999999999999998,1,-0.22999999999999998,3,2,1,1,0.3,0
1.0,0,0.36,1904,53,9,3,71,1,7,0,14,0.6,1,0.27,2011,74,16,7,89,2,4,0,12,2.3,-1,0.04999999999999999,0,1,-3,0,-0.6000000000000001,0,-0.13,6,6,0,1,0.5000000000000001,0
1.0,1,0.28,1842,43,8,3,77,2,2,5,14,0.4,1,0.37,1916,45,7,2,75,0,2,3,14,1.1,0,0.0,1,-1,0,1,0.30000000000000004,1,-0.28,1,2,-3,0,0.6,1
1.0,0,0.4,1881,52,7,1,76,0,2,0,13,0.5,2,0.26,2117,51,2,2,82,1,0,1,6,1.4,-1,0.2,-5,-5,-2,-1,-0.8,2,0.24,-10,0,-5,1,-0.3,1
1.0,2,0.3,2060,77,16,4,87,2,8,4,9,1.3,1,0.33,2142,70,18,5,89,3,3,0,9,0.5,1,0.04000000000000001,9,2,0,1,0.8999999999999999,0,-0.07999999999999999,9,2,5,2,0.10000000000000009,1
1.0,0,0.19,2008,45,6,0,78,2,5,1,13,0.9,3,0.45,1868,50,11,5,74,2,5,4,20,1.0,-2,0.37,-13,-5,-5,-1,-0.3999999999999999,2,-0.12,-11,-1,-8,-3,0.0,0
1.0,1,0.3,1917,46,11,6,81,2,7,2,14,1.7,1,0.31,1942,77,14,4,83,2,7,0,8,0.7,0,0.13999999999999999,4,4,2,2,0.10000000000000009,-1,-0.44000000000000006,3,0,3,-1,-0.8,0
1.0,2,0.18,1891,39,11,4,77,2,4,4,9,1.7,0,0.47,1825,55,8,3,73,0,2,2,11,0.5,1,0.0,2,1,0,2,0.7000000000000001,0,-0.10999999999999999,-1,1,-2,0,0.09999999999999998,2
1.0,0,0.14,2143,52,11,4,81,0,6,2,11,1.0,1,0.53,1986,38,12,4,78,1,2,0,14,0.4,-1,0.16,-7,-1,-5,-3,-0.8,-3,0.040000000000000036,2,0,4,0,0.0,2
1.0,0,0.12,2113,65,11,3,85,2,1,2,16,3.2,1,0.53,1841,54,9,2,86,0,4,2,10,1.2,-2,-0.24,9,1,3,1,1.0999999999999999,0,-0.19999999999999996,1,-1,-1,-2,-0.4,2
1.0,1,0.31,1883,40,17,5,85,1,2,0,8,2.6,1,0.32,1929,47,11,3,73,1,4,2,18,0.9,1,0.20999999999999996,7,4,2,1,0.8999999999999999,-1,-0.019999999999999962,-2,-2,-1,1,-0.3999999999999999,0
1.0,2,0.14,1884,53,8,3,76,2,1,2,20,1.3,0,0.53,1847,31,13,3,71,1,4,1,16,1.0,-1,0.18,-3,-2,-1,0,-1.2000000000000002,-2,-0.040000000000000036,6,0,2,1,0.19999999999999996,2
1.0,2,0.14,1960,55,4,2,77,2,4,4,12,1.3,2,0.5,1894,38,10,2,71,1,4,1,11,0.8,1,0.2,-10,-2,-5,0,-0.30000000000000004,1,-0.14999999999999997,5,0,0,0,0.5,2
1.0,1,0.12,1994,47,12,4,69,0,5,3,17,2.0,1,0.59,1835,28,7,1,63,2,3,0,18,0.9,0,0.14,4,3,1,-1,-0.09999999999999998,1,0.10999999999999999,0,-1,2,2,0.19999999999999996,2
1.0,3,0.24,1941,44,11,6,68,2,5,0,17,0.5,3,0.38,1893,59,13,6,76,1,4,2,11,0.2,2,0.04999999999999999,0,3,-1,1,-0.09999999999999998,1,-0.31,5,3,0,-1,0.30000000000000004,2
1.0,0,0.37,1834,35,5,2,73,1,1,0,16,1.3,1,0.26,1966,73,14,5,84,0,5,1,9,0.5,-1,0.06999999999999995,-4,-1,0,-1,-0.7,-1,-0.16999999999999998,10,3,6,-2,0.6000000000000001,2
1.0,0,0.18,1887,49,7,0,73,0,3,0,9,1.2,1,0.47,1845,44,12,5,72,1,7,2,14,0.4,-3,0.24,-6,-6,1,-1,-1.1,1,-0.22999999999999998,7,3,2,0,0.8,2
1.0,2,0.16,2123,58,11,5,88,3,4,4,14,0.5,1,0.49,1947,50,7,3,71,1,6,1,19,0.6,2,-0.26,5,3,1,2,2.1,-2,-0.08000000000000002,-4,-3,-3,-1,-0.4,0
1.0,2,0.15,1910,34,8,4,80,3,2,1,12,1.3,0,0.52,1839,31,2,1,59,0,1,1,16,0.4,2,-0.08000000000000007,-5,2,-3,3,0.5,-1,-0.14,-4,0,-5,-2,-0.8,2
1.0,2,0.16,1964,27,6,2,63,1,4,3,14,1.0,1,0.5,1902,31,3,1,70,0,2,2,13,0.5,1,0.25,-1,-1,1,0,0.09999999999999998,1,-0.020000000000000018,-4,-3,-2,-1,-0.7000000000000001,1
1.0,1,0.15,1972,39,9,3,81,0,3,2,13,1.8,0,0.49,1876,50,7,1,80,0,6,5,21,0.6,1,0.27,-7,-1,-5,-2,-0.7000000000000001,-1,0.35,-4,-6,1,0,-0.39999999999999997,1
1.0,0,0.29,1831,45,13,2,80,1,9,0,10,1.5,0,0.37,1824,36,14,2,76,1,7,3,8,1.3,0,0.13,11,1,8,1,0.2,0,-0.19999999999999996,-3,-3,-4,1,0.0,0
1.0,1,0.32,1839,47,7,3,73,0,2,1,11,0.9,2,0.33,1918,54,14,6,82,1,7,2,8,0.8,0,0.09999999999999998,-5,-2,-3,-1,-0.9,0,-0.31999999999999995,6,2,-1,-2,0.10000000000000009,1
1.0,3,0.31,2160,60,12,5,90,2,9,3,16,1.6,1,0.28,2239,65,18,4,90,1,8,4,13,1.5,3,-0.31,3,3,0,1,1.2,1,0.04000000000000001,3,2,2,-2,0.5,0
1.0,2,0.26,1843,38,8,4,68,2,3,1,14,1.7,2,0.4,1838,57,12,7,89,0,3,2,15,0.3,2,-0.020000000000000018,-6,2,-3,1,0.4,1,-0.14999999999999997,5,4,1,0,0.5,2
1.0,2,0.34,1919,42,20,7,84,1,7,1,9,1.3,2,0.31,2009,51,14,7,85,1,9,3,7,3.3,0,0.18000000000000002,6,1,7,0,-0.5,1,0.16000000000000003,-2,2,-2,-1,0.7999999999999998,1
1.0,2,0.44,1889,53,14,3,85,2,4,3,12,0.8,1,0.18,2149,51,12,2,88,2,7,2,17,2.5,0,0.25,4,-1,2,0,-0.19999999999999996,-2,0.19,0,-3,2,0,-0.2999999999999998,2
1.0,3,0.19,2058,46,11,5,83,0,4,3,12,2.0,2,0.46,1967,72,20,6,81,1,5,0,15,1.6,2,-0.04999999999999999,-8,1,-4,-1,0.0,1,-0.38,11,3,6,1,1.4,2
1.0,3,0.5,1881,39,12,7,84,1,4,0,6,1.8,2,0.15,2179,56,17,4,85,1,4,2,14,0.9,3,0.3,6,5,3,1,0.9999999999999999,0,-0.06,11,1,6,-2,0.5,1
1.0,1,0.33,1958,38,10,4,63,2,7,1,19,1.1,3,0.28,2117,77,14,5,86,4,8,4,13,0.8,-1,0.31000000000000005,-10,-2,-4,1,-0.19999999999999996,2,-0.29,3,2,1,4,1.2,2
1.0,0,0.07,2135,68,16,1,87,4,7,1,12,1.3,1,0.62,1850,38,16,5,79,3,4,2,13,0.9,-1,-0.13,4,-1,3,2,0.8999999999999999,-1,-0.10999999999999999,8,1,5,1,0.3999999999999999,1
1.0,2,0.14,2174,65,7,3,86,1,2,4,11,2.3,4,0.53,2067,61,14,9,77,1,4,2,14,0.5,0,0.009999999999999981,-10,-1,-6,0,-0.7999999999999999,1,0.0,3,4,-1,1,0.6000000000000001,2
1.0,1,0.27,1903,31,12,3,70,0,3,5,17,0.6,0,0.36,1950,57,14,6,82,1,7,3,12,0.6,-1,0.010000000000000009,-2,0,-1,-2,-0.19999999999999996,-3,-0.02999999999999997,-2,-2,-1,-3,-0.20000000000000018,1
1.0,0,0.37,1952,47,10,4,66,0,7,3,14,1.5,1,0.23,2140,79,16,5,90,3,9,1,11,0.9,0,0.02999999999999997,-4,-2,-2,-1,-0.7999999999999999,1,-0.10999999999999999,0,4,-1,-1,-1.2,1
1.0,2,0.09,2249,56,17,5,90,3,4,1,13,2.1,0,0.54,1901,53,11,5,71,0,4,3,13,1.4,2,0.03,0,2,-4,3,0.40000000000000013,-1,-0.16999999999999998,-1,2,0,0,-0.20000000000000007,2
1.0,0,0.35,1963,35,10,3,62,1,5,3,10,0.4,1,0.27,2076,54,8,3,85,0,2,4,21,1.5,0,-0.009999999999999898,3,3,-3,0,0.09999999999999998,-1,-0.05000000000000002,-3,-1,1,0,-0.5999999999999999,0
1.0,0,0.34,2040,53,8,1,83,1,0,1,12,0.3,2,0.28,2125,64,16,4,81,4,4,5,17,1.7,-4,0.34,-6,-8,1,0,-1.5,1,-0.05000000000000002,6,1,-1,1,1.2,0
1.0,2,0.1,2141,74,12,2,91,1,1,4,13,1.8,2,0.6,1865,60,10,3,77,1,1,2,21,1.1,0,0.16000000000000003,-4,-2,3,-3,-0.30000000000000004,1,-0.33,7,1,4,0,0.6,1
1.0,0,0.54,1913,56,18,5,85,3,3,2,8,0.7,2,0.11,2250,54,15,7,88,3,4,4,8,3.5,-3,0.030000000000000027,6,-1,6,2,1.0,0,-0.020000000000000004,-2,2,-1,0,1.0,0
1.0,2,0.17,2090,57,9,4,84,1,2,3,12,0.3,3,0.46,1979,48,11,5,76,2,9,0,12,0.7,1,0.04000000000000001,1,1,-1,1,0.3999999999999999,1,0.13999999999999996,2,2,-1,0,0.0,1
1.0,1,0.26,1872,47,11,5,74,2,4,1,17,0.4,4,0.42,1870,46,17,8,78,2,3,0,14,0.8,-1,0.24999999999999997,-7,-1,1,-1,-1.5999999999999999,4,-0.3500000000000001,12,6,5,2,1.0,1
1.0,0,0.6,1824,53,10,2,79,0,7,0,7,1.0,1,0.11,2151,60,15,2,85,2,7,4,7,3.8,-1,-0.13999999999999996,2,-2,4,0,-0.09999999999999998,-2,-0.1,2,-5,4,0,-1.2999999999999998,0
1.0,0,0.18,1946,39,9,3,74,0,4,0,8,1.8,0,0.48,1819,57,14,4,88,1,10,1,12,1.4,0,0.22999999999999998,3,1,0,0,0.09999999999999998,-2,-0.06,7,2,5,0,0.0,1
1.0,1,0.22,2142,47,11,6,89,2,4,1,9,0.4,1,0.43,2065,50,14,2,83,2,4,3,19,1.7,-1,0.35,-5,0,-5,1,-1.1,0,0.010000000000000009,-4,-4,-1,-1,-1.6999999999999997,2
1.0,4,0.07,2158,63,17,7,87,4,8,2,11,1.5,0,0.63,1869,52,12,2,77,0,2,4,8,0.6,3,0.009999999999999995,2,5,-4,2,2.8,-1,-0.20999999999999996,1,-3,2,-2,-0.29999999999999993,0
1.0,1,0.24,1915,58,12,6,72,1,9,3,16,0.4,1,0.42,1930,39,8,2,79,0,2,1,15,0.6,-2,0.24,-3,0,0,-3,-1.2,1,-0.16000000000000003,-4,0,-5,-2,-0.6,2
1.0,1,0.22,1825,49,10,4,73,3,4,0,12,2.4,1,0.45,1817,36,9,1,82,1,4,2,13,1.7,1,0.07999999999999996,-4,0,-3,2,0.5999999999999999,1,0.13999999999999996,-1,-1,0,1,0.6,2
1.0,2,0.23,1966,57,8,5,79,1,3,2,15,0.9,1,0.41,1979,41,9,4,64,1,3,2,18,1.3,1,-0.020000000000000018,-4,2,-5,1,0.19999999999999996,1,-0.24000000000000002,1,1,4,1,0.9000000000000001,0
1.0,2,0.29,1887,41,10,3,78,1,5,1,16,0.8,1,0.36,1954,66,11,5,77,2,6,0,10,1.0,2,0.37,-2,1,-2,1,0.19999999999999996,-1,-0.06999999999999998,3,0,1,1,-0.29999999999999993,1
1.0,1,0.29,1857,56,14,2,79,1,5,2,15,0.7,0,0.37,1879,45,17,5,70,1,5,0,14,1.0,0,0.02999999999999997,1,-3,5,1,1.2000000000000002,0,-0.019999999999999962,6,5,0,0,0.3999999999999999,1
1.0,2,0.22,2293,48,13,8,85,4,5,1,8,0.4,1,0.39,2167,58,14,6,84,2,8,1,13,0.7,0,0.09,-1,4,-5,4,0.40000000000000013,-3,-0.039999999999999994,-3,-1,1,-2,-2.3,2
1.0,1,0.3,1807,42,15,6,75,1,3,0,15,0.7,2,0.34,1917,43,9,2,73,1,3,3,17,1.0,0,-0.14999999999999997,6,5,1,0,0.7,0,-0.33999999999999997,1,-2,3,1,-0.10000000000000009,1
1.0,0,0.24,2051,51,15,5,82,0,7,5,10,0.9,2,0.39,2088,51,13,5,79,1,5,3,16,2.9,0,0.0,4,5,-1,0,0.20000000000000007,2,-0.26,-3,3,0,-1,0.7,0
1.0,1,0.32,2142,45,6,1,73,0,2,1,10,0.5,0,0.33,2161,38,9,6,86,1,6,1,15,1.0,0,0.13999999999999999,-2,-2,-1,-1,-0.2,-1,0.32,-5,0,-3,-1,-0.8,2
1.0,0,0.24,1980,54,13,2,78,3,9,0,17,1.3,4,0.39,2064,48,11,5,78,2,4,3,12,2.1,0,0.02999999999999997,4,-1,4,3,0.8999999999999999,3,-0.27,3,3,1,1,1.0,2
1.0,1,0.28,1855,34,11,2,64,1,1,5,15,1.1,2,0.39,1950,38,8,3,70,0,6,4,16,0.6,1,-0.030000000000000027,-6,-3,2,0,-0.19999999999999996,2,0.07,-3,2,-6,0,0.0,2
1.0,4,0.53,1928,45,15,6,67,2,4,1,12,0.6,1,0.14,2153,45,15,3,76,1,7,1,14,1.5,3,-0.050000000000000044,-1,1,-4,1,0.8999999999999999,1,-0.06,6,-3,2,0,0.30000000000000004,2
1.0,2,0.29,1829,26,5,3,70,3,0,4,17,1.2,2,0.35,1941,40,6,4,77,1,2,1,17,1.1,1,0.10999999999999999,-3,-1,0,1,0.4,-2,0.24000000000000005,-9,-2,-4,-1,-1.2999999999999998,1
1.0,2,0.17,2054,56,16,8,81,2,6,1,12,1.4,3,0.46,1965,52,12,5,83,2,3,6,13,2.6,-2,0.14,5,3,-2,0,0.5,3,-0.15,-2,0,0,2,0.19999999999999996,0
1.0,1,0.38,1875,54,8,5,76,2,2,5,15,0.8,1,0.24,2133,58,23,7,85,2,9,1,13,1.3,1,0.07,-4,4,-3,1,0.09999999999999998,-2,0.26,4,-1,3,-1,-0.9000000000000001,0
1.0,0,0.36,1940,51,11,3,72,1,3,4,8,0.9,1,0.29,1985,40,15,2,87,1,7,2,17,1.4,-2,-0.03999999999999998,3,0,5,1,0.3,-2,0.14,6,-4,5,-1,-0.30000000000000004,0
1.0,0,0.45,1941,51,10,5,77,1,3,2,15,0.9,1,0.17,2139,64,13,4,88,3,3,1,24,0.6,-2,-0.18000000000000005,4,1,2,0,0.5000000000000001,0,-0.10000000000000003,-10,-3,0,1,-0.5,1
1.0,0,0.29,1929,49,5,0,82,0,2,1,12,1.2,0,0.32,2045,54,18,7,80,0,3,1,15,1.3,-2,0.44999999999999996,-15,-5,-9,-1,-1.7,-2,-0.22,2,-1,4,-2,-0.7000000000000002,1
1.0,1,0.43,1846,34,19,5,59,1,2,2,22,0.5,3,0.21,2002,42,17,5,72,3,5,3,7,0.8,-1,-0.19999999999999996,15,3,8,1,0.8999999999999999,2,-0.09000000000000002,2,3,1,2,0.3999999999999999,1
1.0,0,0.23,1880,33,4,2,74,0,2,2,20,0.9,1,0.42,1944,35,14,4,71,0,3,2,9,0.7,-1,0.09999999999999998,-2,-1,-1,0,-0.8,1,0.10000000000000003,4,-1,3,-1,-0.20000000000000007,2
1.0,0,0.1,2082,50,9,4,73,1,8,5,15,1.9,0,0.58,1877,56,15,8,80,0,5,2,11,1.2,-2,-0.14,-4,1,-4,0,-1.5,0,0.0,2,5,0,-2,0.3999999999999999,2
1.0,1,0.17,2146,68,12,3,86,1,4,1,14,1.1,2,0.5,1975,47,5,3,72,1,0,0,14,0.7,0,0.13,2,2,1,1,0.20000000000000007,2,-0.29,1,3,-1,1,0.7999999999999999,1
1.0,2,0.29,1931,50,7,4,73,1,8,1,10,0.7,0,0.34,1912,52,9,0,77,0,5,0,11,2.1,1,-0.030000000000000027,-7,0,-4,1,-0.20000000000000007,-2,0.29000000000000004,-6,-5,-5,-4,-1.7000000000000002,0
1.0,4,0.05,2297,67,23,8,91,3,3,4,15,3.4,1,0.62,1869,49,5,2,72,0,3,4,12,0.6,4,-0.04999999999999999,9,4,2,2,3.2,-1,-0.019999999999999962,2,0,3,-2,-0.8,1
1.0,1,0.15,2058,41,12,3,70,4,6,2,10,0.8,4,0.54,1893,49,12,4,74,1,4,1,15,0.3,0,-0.06,2,-1,3,2,0.7999999999999999,4,-0.37,8,2,6,1,0.8,1
1.0,1,0.32,1940,58,17,7,82,2,6,3,18,2.0,0,0.33,2020,58,10,2,75,0,5,2,11,0.4,1,-0.33,12,7,6,2,1.0999999999999999,-3,-0.07999999999999999,-7,-3,-4,-3,-0.5999999999999999,0
1.0,2,0.27,1878,35,3,2,78,2,3,0,14,0.9,0,0.38,1838,24,6,2,61,1,1,3,16,0.9,1,0.16999999999999998,-2,0,-2,2,0.39999999999999997,0,-0.030000000000000027,-3,0,0,1,0.3,2
1.0,2,0.4,1932,44,16,7,67,4,3,4,15,0.4,2,0.24,2139,65,16,5,83,0,7,0,11,1.3,2,-0.10999999999999999,7,7,7,4,1.6,1,-0.09,4,2,1,-1,0.20000000000000007,1
1.0,4,0.27,2098,61,15,8,88,4,5,1,12,0.6,3,0.33,2087,56,12,6,79,2,10,3,13,0.9,0,0.15000000000000002,-3,3,-5,1,0.0,3,-0.07999999999999999,3,2,2,1,1.2999999999999998,0
1.0,0,0.11,2136,73,9,4,87,1,1,1,7,0.8,3,0.56,1887,59,14,4,73,3,7,3,15,0.3,-2,0.06999999999999998,-7,-1,-6,1,0.19999999999999996,1,-0.35,11,2,6,1,0.30000000000000004,2
1.0,1,0.41,1832,53,12,5,82,1,4,1,15,0.7,2,0.22,1991,51,13,3,77,0,7,0,17,1.0,-1,-0.020000000000000018,4,3,-1,0,0.10000000000000009,0,-0.3,7,-1,3,0,0.0,1
1.0,0,0.24,1917,48,11,0,77,0,2,0,17,0.9,0,0.39,1935,26,9,3,68,0,1,0,13,1.6,0,0.13,-18,-3,-7,0,-1.2,-2,0.06,-7,-4,-4,-4,-1.7000000000000002,0
1.0,2,0.11,2113,42,10,4,81,3,5,3,13,2.5,3,0.59,1908,41,14,8,76,1,2,1,12,2.1,-1,0.26,-6,-2,-4,0,-1.2,3,-0.34,5,6,1,1,0.5,2
1.0,1,0.33,1829,40,6,2,61,2,3,2,11,1.8,0,0.3,2000,39,14,3,65,1,9,4,17,1.2,1,-0.14,0,0,0,1,0.30000000000000004,-2,-0.26999999999999996,7,0,6,0,0.40000000000000013,2
1.0,0,0.37,1817,59,11,2,78,0,8,2,13,1.7,0,0.23,2087,60,9,3,84,1,6,2,19,2.2,0,0.29999999999999993,-4,-6,1,-1,-0.5,-4,0.010000000000000009,-6,-5,0,-3,-1.7999999999999998,0
1.0,0,0.35,1883,43,7,1,77,0,4,0,14,2.5,0,0.3,1895,54,10,3,73,0,4,5,11,0.7,-3,0.29000000000000004,-7,-3,-5,-3,-0.6000000000000001,0,-0.21000000000000002,-1,3,-4,0,0.09999999999999998,2
1.0,0,0.43,1903,43,15,2,74,1,5,0,13,2.3,0,0.21,2109,43,9,2,85,0,3,3,11,4.9,0,0.0,8,-1,4,1,0.6,-2,-0.040000000000000036,0,-1,-2,-2,-0.5,0
1.0,0,0.06,2260,56,17,6,90,4,3,4,10,2.9,2,0.61,1841,40,9,5,58,1,5,1,15,0.6,-1,0.24,-7,-5,1,4,-0.40000000000000013,1,-0.04999999999999999,3,3,1,-1,0.9,2
1.0,2,0.27,2033,55,7,2,74,3,6,1,15,2.8,2,0.39,2043,57,18,8,82,4,6,0,13,0.4,0,0.12,0,-2,3,1,0.8,2,-0.21,10,6,0,3,2.5,2
