Div,Date,HomeTeam,AwayTeam,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Time
segunda,25/01/14,Cordoba,La Coruna,0.0,0.0,D,,,,,,,,,,,,,
segunda,25/01/14,Girona,Eibar,0.0,0.0,D,,,,,,,,,,,,,
segunda,25/01/14,Las Palmas,Alaves,0.0,1.0,A,,,,,,,,,,,,,
segunda,25/01/14,Lugo,Barcelona B,0.0,0.0,D,,,,,,,,,,,,,
segunda,25/01/14,Mirandes,Zaragoza,0.0,0.0,D,,,,,,,,,,,,,
segunda,26/01/14,Alcorcon,Real Madrid B,0.0,0.0,D,,,,,,,,,,,,,
segunda,26/01/14,Hercules,Tenerife,1.0,2.0,A,,,,,,,,,,,,,
segunda,26/01/14,Jaen,Numancia,0.0,0.0,D,,,,,,,,,,,,,
segunda,26/01/14,Murcia,Mallorca,1.0,1.0,D,,,,,,,,,,,,,
segunda,26/01/14,Sabadell,Ponferradina,1.0,1.0,D,,,,,,,,,,,,,
segunda,26/01/14,Sp Gijon,Recreativo,0.0,0.0,D,,,,,,,,,,,,,
segunda,01/02/14,Eibar,Las Palmas,1.0,0.0,H,,,,,,,,,,,,,
segunda,01/02/14,La Coruna,Sabadell,0.0,0.0,D,,,,,,,,,,,,,
segunda,01/02/14,Ponferradina,Murcia,1.0,0.0,H,,,,,,,,,,,,,
segunda,01/02/14,Real Madrid B,Hercules,2.0,0.0,H,,,,,,,,,,,,,
segunda,02/02/14,Alaves,Cordoba,1.0,1.0,D,,,,,,,,,,,,,
segunda,02/02/14,Jaen,Lugo,0.0,0.0,D,,,,,,,,,,,,,
segunda,02/02/14,Mallorca,Sp Gijon,0.0,1.0,A,,,,,,,,,,,,,
segunda,02/02/14,Numancia,Girona,0.0,0.0,D,,,,,,,,,,,,,
segunda,02/02/14,Recreativo,Alcorcon,1.0,0.0,H,,,,,,,,,,,,,
segunda,02/02/14,Tenerife,Mirandes,1.0,0.0,H,,,,,,,,,,,,,
segunda,02/02/14,Zaragoza,Barcelona B,0.0,1.0,A,,,,,,,,,,,,,
segunda,08/02/14,Girona,Jaen,1.0,0.0,H,,,,,,,,,,,,,
segunda,08/02/14,Las Palmas,Numancia,0.0,0.0,D,,,,,,,,,,,,,
segunda,08/02/14,Lugo,Zaragoza,0.0,0.0,D,,,,,,,,,,,,,
segunda,08/02/14,Sabadell,Alaves,0.0,2.0,A,,,,,,,,,,,,,
segunda,09/02/14,Alcorcon,Mallorca,1.0,0.0,H,,,,,,,,,,,,,
segunda,09/02/14,Barcelona B,Tenerife,1.0,0.0,H,,,,,,,,,,,,,
segunda,09/02/14,Cordoba,Eibar,0.0,1.0,A,,,,,,,,,,,,,
segunda,09/02/14,Hercules,Recreativo,0.0,0.0,D,,,,,,,,,,,,,
segunda,09/02/14,Mirandes,Real Madrid B,0.0,0.0,D,,,,,,,,,,,,,
segunda,09/02/14,Murcia,La Coruna,1.0,0.0,H,,,,,,,,,,,,,
segunda,09/02/14,Sp Gijon,Ponferradina,0.0,1.0,A,,,,,,,,,,,,,
segunda,15/02/14,Eibar,Sabadell,0.0,0.0,D,,,,,,,,,,,,,
segunda,15/02/14,Jaen,Las Palmas,2.0,0.0,H,,,,,,,,,,,,,
segunda,15/02/14,Mallorca,Hercules,0.0,1.0,A,,,,,,,,,,,,,
segunda,15/02/14,Real Madrid B,Barcelona B,2.0,1.0,H,,,,,,,,,,,,,
segunda,15/02/14,Tenerife,Zaragoza,1.0,0.0,H,,,,,,,,,,,,,
segunda,16/02/14,Alaves,Murcia,0.0,1.0,A,,,,,,,,,,,,,
segunda,16/02/14,Girona,Lugo,2.0,0.0,H,,,,,,,,,,,,,
segunda,16/02/14,La Coruna,Sp Gijon,0.0,1.0,A,,,,,,,,,,,,,
segunda,16/02/14,Numancia,Cordoba,0.0,0.0,D,,,,,,,,,,,,,
segunda,16/02/14,Ponferradina,Alcorcon,0.0,1.0,A,,,,,,,,,,,,,
segunda,16/02/14,Recreativo,Mirandes,1.0,0.0,H,,,,,,,,,,,,,
segunda,22/02/14,Barcelona B,Recreativo,0.0,1.0,A,,,,,,,,,,,,,
segunda,22/02/14,Las Palmas,Girona,0.0,0.0,D,,,,,,,,,,,,,
segunda,22/02/14,Mirandes,Mallorca,0.0,0.0,D,,,,,,,,,,,,,
segunda,22/02/14,Sp Gijon,Alaves,0.0,0.0,D,,,,,,,,,,,,,
segunda,23/02/14,Alcorcon,La Coruna,1.0,1.0,D,,,,,,,,,,,,,
segunda,23/02/14,Cordoba,Jaen,0.0,0.0,D,,,,,,,,,,,,,
segunda,23/02/14,Hercules,Ponferradina,0.0,0.0,D,,,,,,,,,,,,,
segunda,23/02/14,Lugo,Tenerife,1.0,1.0,D,,,,,,,,,,,,,
segunda,23/02/14,Murcia,Eibar,0.0,0.0,D,,,,,,,,,,,,,
segunda,23/02/14,Sabadell,Numancia,0.0,0.0,D,,,,,,,,,,,,,
segunda,23/02/14,Zaragoza,Real Madrid B,0.0,1.0,A,,,,,,,,,,,,,
segunda,01/03/14,Alaves,Alcorcon,0.0,0.0,D,,,,,,,,,,,,,
segunda,01/03/14,Mallorca,Barcelona B,0.0,2.0,A,,,,,,,,,,,,,
segunda,01/03/14,Real Madrid B,Tenerife,0.0,1.0,A,,,,,,,,,,,,,
segunda,01/03/14,Recreativo,Zaragoza,1.0,1.0,D,,,,,,,,,,,,,
segunda,02/03/14,Eibar,Sp Gijon,1.0,0.0,H,,,,,,,,,,,,,
segunda,02/03/14,Girona,Cordoba,0.0,0.0,D,,,,,,,,,,,,,
segunda,02/03/14,Jaen,Sabadell,0.0,0.0,D,,,,,,,,,,,,,
segunda,02/03/14,La Coruna,Hercules,2.0,0.0,H,,,,,,,,,,,,,
segunda,02/03/14,Las Palmas,Lugo,0.0,0.0,D,,,,,,,,,,,,,
segunda,02/03/14,Numancia,Murcia,0.0,0.0,D,,,,,,,,,,,,,
segunda,02/03/14,Ponferradina,Mirandes,0.0,0.0,D,,,,,,,,,,,,,
segunda,08/03/14,Alcorcon,Eibar,0.0,0.0,D,,,,,,,,,,,,,
segunda,08/03/14,Cordoba,Las Palmas,0.0,1.0,A,,,,,,,,,,,,,
segunda,08/03/14,Mirandes,La Coruna,0.0,0.0,D,,,,,,,,,,,,,
segunda,08/03/14,Sabadell,Girona,1.0,0.0,H,,,,,,,,,,,,,
segunda,09/03/14,Barcelona B,Ponferradina,0.0,0.0,D,,,,,,,,,,,,,
segunda,09/03/14,Hercules,Alaves,2.0,0.0,H,,,,,,,,,,,,,
segunda,09/03/14,Lugo,Real Madrid B,1.0,0.0,H,,,,,,,,,,,,,
segunda,09/03/14,Murcia,Jaen,0.0,0.0,D,,,,,,,,,,,,,
segunda,09/03/14,Sp Gijon,Numancia,1.0,1.0,D,,,,,,,,,,,,,
segunda,09/03/14,Tenerife,Recreativo,1.0,0.0,H,,,,,,,,,,,,,
segunda,09/03/14,Zaragoza,Mallorca,1.0,1.0,D,,,,,,,,,,,,,
segunda,15/03/14,Alaves,Mirandes,0.0,1.0,A,,,,,,,,,,,,,
segunda,15/03/14,Jaen,Sp Gijon,1.0,1.0,D,,,,,,,,,,,,,
segunda,15/03/14,La Coruna,Barcelona B,0.0,0.0,D,,,,,,,,,,,,,
segunda,15/03/14,Las Palmas,Sabadell,3.0,0.0,H,,,,,,,,,,,,,
segunda,15/03/14,Recreativo,Real Madrid B,1.0,2.0,A,,,,,,,,,,,,,
segunda,16/03/14,Cordoba,Lugo,0.0,0.0,D,,,,,,,,,,,,,
segunda,16/03/14,Eibar,Hercules,0.0,0.0,D,,,,,,,,,,,,,
segunda,16/03/14,Girona,Murcia,0.0,0.0,D,,,,,,,,,,,,,
segunda,16/03/14,Mallorca,Tenerife,1.0,0.0,H,,,,,,,,,,,,,
segunda,16/03/14,Numancia,Alcorcon,0.0,1.0,A,,,,,,,,,,,,,
segunda,16/03/14,Ponferradina,Zaragoza,1.0,1.0,D,,,,,,,,,,,,,
segunda,22/03/14,Alcorcon,Jaen,0.0,0.0,D,,,,,,,,,,,,,
segunda,22/03/14,Barcelona B,Alaves,0.0,0.0,D,,,,,,,,,,,,,
segunda,22/03/14,Lugo,Recreativo,0.0,0.0,D,,,,,,,,,,,,,
segunda,22/03/14,Mirandes,Eibar,0.0,1.0,A,,,,,,,,,,,,,
segunda,22/03/14,Murcia,Las Palmas,0.0,1.0,A,,,,,,,,,,,,,
segunda,22/03/14,Sabadell,Cordoba,1.0,1.0,D,,,,,,,,,,,,,
segunda,23/03/14,Hercules,Numancia,0.0,0.0,D,,,,,,,,,,,,,
segunda,23/03/14,Real Madrid B,Mallorca,0.0,0.0,D,,,,,,,,,,,,,
segunda,23/03/14,Sp Gijon,Girona,3.0,1.0,H,,,,,,,,,,,,,
segunda,23/03/14,Tenerife,Ponferradina,3.0,0.0,H,,,,,,,,,,,,,
segunda,23/03/14,Zaragoza,La Coruna,0.0,1.0,A,,,,,,,,,,,,,
segunda,29/03/14,Cordoba,Murcia,0.0,0.0,D,,,,,,,,,,,,,
segunda,29/03/14,Eibar,Barcelona B,0.0,0.0,D,,,,,,,,,,,,,
segunda,29/03/14,La Coruna,Tenerife,1.0,0.0,H,,,,,,,,,,,,,
segunda,29/03/14,Mallorca,Recreativo,0.0,0.0,D,,,,,,,,,,,,,
segunda,29/03/14,Numancia,Mirandes,0.0,0.0,D,,,,,,,,,,,,,
segunda,29/03/14,Ponferradina,Real Madrid B,0.0,0.0,D,,,,,,,,,,,,,
segunda,30/03/14,Alaves,Zaragoza,1.0,1.0,D,,,,,,,,,,,,,
segunda,30/03/14,Girona,Alcorcon,1.0,0.0,H,,,,,,,,,,,,,
segunda,30/03/14,Jaen,Hercules,1.0,1.0,D,,,,,,,,,,,,,
segunda,30/03/14,Las Palmas,Sp Gijon,0.0,0.0,D,,,,,,,,,,,,,
segunda,30/03/14,Sabadell,Lugo,1.0,0.0,H,,,,,,,,,,,,,
segunda,05/04/14,Alcorcon,Las Palmas,1.0,0.0,H,,,,,,,,,,,,,
segunda,05/04/14,Murcia,Sabadell,1.0,0.0,H,,,,,,,,,,,,,
segunda,05/04/14,Real Madrid B,La Coruna,0.0,1.0,A,,,,,,,,,,,,,
segunda,06/04/14,Barcelona B,Numancia,0.0,0.0,D,,,,,,,,,,,,,
segunda,06/04/14,Hercules,Girona,0.0,0.0,D,,,,,,,,,,,,,
segunda,06/04/14,Lugo,Mallorca,1.0,1.0,D,,,,,,,,,,,,,
segunda,06/04/14,Mirandes,Jaen,0.0,1.0,A,,,,,,,,,,,,,
segunda,06/04/14,Recreativo,Ponferradina,1.0,0.0,H,,,,,,,,,,,,,
segunda,06/04/14,Sp Gijon,Cordoba,0.0,1.0,A,,,,,,,,,,,,,
segunda,06/04/14,Tenerife,Alaves,2.0,0.0,H,,,,,,,,,,,,,
segunda,06/04/14,Zaragoza,Eibar,0.0,0.0,D,,,,,,,,,,,,,
segunda,12/04/14,Girona,Mirandes,1.0,0.0,H,,,,,,,,,,,,,
segunda,12/04/14,Las Palmas,Hercules,0.0,1.0,A,,,,,,,,,,,,,
segunda,12/04/14,Numancia,Zaragoza,1.0,2.0,A,,,,,,,,,,,,,
segunda,12/04/14,Sabadell,Sp Gijon,0.0,0.0,D,,,,,,,,,,,,,
segunda,13/04/14,Alaves,Real Madrid B,1.0,2.0,A,,,,,,,,,,,,,
segunda,13/04/14,Cordoba,Alcorcon,1.0,1.0,D,,,,,,,,,,,,,
segunda,13/04/14,Eibar,Tenerife,1.0,0.0,H,,,,,,,,,,,,,
segunda,13/04/14,Jaen,Barcelona B,0.0,1.0,A,,,,,,,,,,,,,
segunda,13/04/14,La Coruna,Recreativo,1.0,0.0,H,,,,,,,,,,,,,
segunda,13/04/14,Murcia,Lugo,0.0,0.0,D,,,,,,,,,,,,,
segunda,13/04/14,Ponferradina,Mallorca,1.0,0.0,H,,,,,,,,,,,,,
segunda,19/04/14,Barcelona B,Girona,0.0,1.0,A,,,,,,,,,,,,,
segunda,19/04/14,Hercules,Cordoba,0.0,1.0,A,,,,,,,,,,,,,
segunda,19/04/14,Lugo,Ponferradina,1.0,0.0,H,,,,,,,,,,,,,
segunda,19/04/14,Mirandes,Las Palmas,1.0,1.0,D,,,,,,,,,,,,,
segunda,19/04/14,Real Madrid B,Eibar,0.0,1.0,A,,,,,,,,,,,,,
segunda,20/04/14,Alcorcon,Sabadell,2.0,1.0,H,,,,,,,,,,,,,
segunda,20/04/14,Mallorca,La Coruna,0.0,1.0,A,,,,,,,,,,,,,
segunda,20/04/14,Recreativo,Alaves,0.0,1.0,A,,,,,,,,,,,,,
segunda,20/04/14,Sp Gijon,Murcia,0.0,0.0,D,,,,,,,,,,,,,
segunda,20/04/14,Tenerife,Numancia,1.0,0.0,H,,,,,,,,,,,,,
segunda,20/04/14,Zaragoza,Jaen,0.0,0.0,D,,,,,,,,,,,,,
segunda,26/04/14,Alaves,Mallorca,0.0,0.0,D,,,,,,,,,,,,,
segunda,26/04/14,Cordoba,Mirandes,1.0,0.0,H,,,,,,,,,,,,,
segunda,26/04/14,La Coruna,Ponferradina,0.0,1.0,A,,,,,,,,,,,,,
segunda,26/04/14,Las Palmas,Barcelona B,0.0,0.0,D,,,,,,,,,,,,,
segunda,26/04/14,Sp Gijon,Lugo,1.0,0.0,H,,,,,,,,,,,,,
segunda,27/04/14,Eibar,Recreativo,0.0,0.0,D,,,,,,,,,,,,,
segunda,27/04/14,Girona,Zaragoza,1.0,0.0,H,,,,,,,,,,,,,
segunda,27/04/14,Jaen,Tenerife,0.0,0.0,D,,,,,,,,,,,,,
segunda,27/04/14,Murcia,Alcorcon,1.0,0.0,H,,,,,,,,,,,,,
segunda,27/04/14,Numancia,Real Madrid B,0.0,0.0,D,,,,,,,,,,,,,
segunda,27/04/14,Sabadell,Hercules,1.0,0.0,H,,,,,,,,,,,,,
segunda,03/05/14,Alcorcon,Sp Gijon,1.0,0.0,H,,,,,,,,,,,,,
segunda,03/05/14,Barcelona B,Cordoba,0.0,0.0,D,,,,,,,,,,,,,
segunda,03/05/14,Hercules,Murcia,1.0,1.0,D,,,,,,,,,,,,,
segunda,03/05/14,Lugo,La Coruna,0.0,2.0,A,,,,,,,,,,,,,
segunda,03/05/14,Ponferradina,Alaves,0.0,1.0,A,,,,,,,,,,,,,
segunda,04/05/14,Mallorca,Eibar,0.0,0.0,D,,,,,,,,,,,,,
segunda,04/05/14,Mirandes,Sabadell,2.0,1.0,H,,,,,,,,,,,,,
segunda,04/05/14,Real Madrid B,Jaen,0.0,0.0,D,,,,,,,,,,,,,
segunda,04/05/14,Recreativo,Numancia,0.0,0.0,D,,,,,,,,,,,,,
segunda,04/05/14,Tenerife,Girona,0.0,0.0,D,,,,,,,,,,,,,
segunda,04/05/14,Zaragoza,Las Palmas,1.0,2.0,A,,,,,,,,,,,,,
segunda,10/05/14,Alcorcon,Lugo,0.0,0.0,D,,,,,,,,,,,,,
segunda,10/05/14,Eibar,Ponferradina,0.0,0.0,D,,,,,,,,,,,,,
segunda,10/05/14,Girona,Real Madrid B,0.0,0.0,D,,,,,,,,,,,,,
segunda,10/05/14,Las Palmas,Tenerife,0.0,0.0,D,,,,,,,,,,,,,
segunda,10/05/14,Numancia,Mallorca,0.0,1.0,A,,,,,,,,,,,,,
segunda,10/05/14,Sabadell,Barcelona B,1.0,0.0,H,,,,,,,,,,,,,
segunda,10/05/14,Sp Gijon,Hercules,1.0,1.0,D,,,,,,,,,,,,,
segunda,11/05/14,Alaves,La Coruna,0.0,0.0,D,,,,,,,,,,,,,
segunda,11/05/14,Cordoba,Zaragoza,1.0,0.0,H,,,,,,,,,,,,,
segunda,11/05/14,Jaen,Recreativo,2.0,0.0,H,,,,,,,,,,,,,
segunda,11/05/14,Murcia,Mirandes,3.0,0.0,H,,,,,,,,,,,,,
segunda,17/05/14,Barcelona B,Murcia,3.0,0.0,H,,,,,,,,,,,,,
segunda,17/05/14,Hercules,Alcorcon,0.0,0.0,D,,,,,,,,,,,,,
segunda,17/05/14,Mallorca,Jaen,0.0,0.0,D,,,,,,,,,,,,,
segunda,17/05/14,Mirandes,Sp Gijon,0.0,1.0,A,,,,,,,,,,,,,
segunda,17/05/14,Tenerife,Cordoba,0.0,1.0,A,,,,,,,,,,,,,
segunda,17/05/14,Zaragoza,Sabadell,2.0,0.0,H,,,,,,,,,,,,,
segunda,18/05/14,La Coruna,Eibar,1.0,0.0,H,,,,,,,,,,,,,
segunda,18/05/14,Lugo,Alaves,0.0,1.0,A,,,,,,,,,,,,,
segunda,18/05/14,Ponferradina,Numancia,0.0,0.0,D,,,,,,,,,,,,,
segunda,18/05/14,Real Madrid B,Las Palmas,3.0,1.0,H,,,,,,,,,,,,,
segunda,18/05/14,Recreativo,Girona,1.0,0.0,H,,,,,,,,,,,,,
segunda,24/05/14,Sp Gijon,Barcelona B,1.0,0.0,H,,,,,,,,,,,,,
segunda,25/05/14,Alcorcon,Mirandes,0.0,0.0,D,,,,,,,,,,,,,
segunda,25/05/14,Cordoba,Real Madrid B,0.0,0.0,D,,,,,,,,,,,,,
segunda,25/05/14,Eibar,Alaves,0.0,0.0,D,,,,,,,,,,,,,
segunda,25/05/14,Girona,Mallorca,1.0,0.0,H,,,,,,,,,,,,,
segunda,25/05/14,Hercules,Lugo,0.0,0.0,D,,,,,,,,,,,,,
segunda,25/05/14,Jaen,Ponferradina,0.0,1.0,A,,,,,,,,,,,,,
segunda,25/05/14,Las Palmas,Recreativo,1.0,0.0,H,,,,,,,,,,,,,
segunda,25/05/14,Murcia,Zaragoza,1.0,0.0,H,,,,,,,,,,,,,
segunda,25/05/14,Numancia,La Coruna,1.0,1.0,D,,,,,,,,,,,,,
segunda,25/05/14,Sabadell,Tenerife,1.0,0.0,H,,,,,,,,,,,,,
segunda,31/05/14,Alaves,Numancia,1.0,0.0,H,,,,,,,,,,,,,
segunda,31/05/14,Barcelona B,Alcorcon,0.0,2.0,A,,,,,,,,,,,,,
segunda,31/05/14,Eibar,Lugo,1.0,0.0,H,,,,,,,,,,,,,
segunda,31/05/14,La Coruna,Jaen,1.0,0.0,H,,,,,,,,,,,,,
segunda,31/05/14,Mallorca,Las Palmas,0.0,0.0,D,,,,,,,,,,,,,
segunda,31/05/14,Mirandes,Hercules,0.0,0.0,D,,,,,,,,,,,,,
segunda,31/05/14,Ponferradina,Girona,0.0,1.0,A,,,,,,,,,,,,,
segunda,31/05/14,Real Madrid B,Sabadell,0.0,0.0,D,,,,,,,,,,,,,
segunda,31/05/14,Recreativo,Cordoba,0.0,1.0,A,,,,,,,,,,,,,
segunda,31/05/14,Tenerife,Murcia,0.0,1.0,A,,,,,,,,,,,,,
segunda,31/05/14,Zaragoza,Sp Gijon,1.0,0.0,H,,,,,,,,,,,,,
segunda,07/06/14,Cordoba,Mallorca,0.0,0.0,D,,,,,,,,,,,,,
segunda,07/06/14,Girona,La Coruna,1.0,0.0,H,,,,,,,,,,,,,
segunda,07/06/14,Hercules,Barcelona B,0.0,2.0,A,,,,,,,,,,,,,
segunda,07/06/14,Jaen,Alaves,0.0,0.0,D,,,,,,,,,,,,,
segunda,07/06/14,Las Palmas,Ponferradina,1.0,1.0,D,,,,,,,,,,,,,
segunda,07/06/14,Lugo,Mirandes,0.0,0.0,D,,,,,,,,,,,,,
segunda,07/06/14,Murcia,Real Madrid B,1.0,0.0,H,,,,,,,,,,,,,
segunda,07/06/14,Sabadell,Recreativo,0.0,0.0,D,,,,,,,,,,,,,
segunda,07/06/14,Sp Gijon,Tenerife,3.0,0.0,H,,,,,,,,,,,,,
segunda,08/06/14,Alcorcon,Zaragoza,0.0,0.0,D,,,,,,,,,,,,,
segunda,08/06/14,Numancia,Eibar,1.0,0.0,H,,,,,,,,,,,,,
segunda,23/08/14,Las Palmas,Llagostera,1.0,0.0,H,,,,,,,,,,,,,
segunda,23/08/14,Numancia,Sp Gijon,0.0,0.0,D,,,,,,,,,,,,,
segunda,23/08/14,Osasuna,Barcelona B,1.0,0.0,H,,,,,,,,,,,,,
segunda,23/08/14,Recreativo,Zaragoza,0.0,0.0,D,,,,,,,,,,,,,
segunda,23/08/14,Valladolid,Mallorca,1.0,0.0,H,,,,,,,,,,,,,
segunda,24/08/14,Albacete,Alcorcon,1.0,1.0,D,,,,,,,,,,,,,
segunda,24/08/14,Girona,Santander,1.0,0.0,H,,,,,,,,,,,,,
segunda,24/08/14,Leganes,Alaves,1.0,0.0,H,,,,,,,,,,,,,
segunda,24/08/14,Mirandes,Lugo,0.0,0.0,D,,,,,,,,,,,,,
segunda,24/08/14,Ponferradina,Tenerife,1.0,0.0,H,,,,,,,,,,,,,
segunda,24/08/14,Sabadell,Betis,0.0,2.0,A,,,,,,,,,,,,,
segunda,30/08/14,Alcorcon,Girona,0.0,0.0,D,,,,,,,,,,,,,
segunda,30/08/14,Barcelona B,Sabadell,1.0,1.0,D,,,,,,,,,,,,,
segunda,30/08/14,Lugo,Valladolid,0.0,0.0,D,,,,,,,,,,,,,
segunda,30/08/14,Santander,Mirandes,0.0,1.0,A,,,,,,,,,,,,,
segunda,30/08/14,Tenerife,Albacete,0.0,1.0,A,,,,,,,,,,,,,
segunda,30/08/14,Zaragoza,Osasuna,1.0,0.0,H,,,,,,,,,,,,,
segunda,31/08/14,Alaves,Recreativo,0.0,0.0,D,,,,,,,,,,,,,
segunda,31/08/14,Betis,Numancia,1.0,1.0,D,,,,,,,,,,,,,
segunda,31/08/14,Llagostera,Leganes,1.0,0.0,H,,,,,,,,,,,,,
segunda,31/08/14,Mallorca,Las Palmas,1.0,1.0,D,,,,,,,,,,,,,
segunda,31/08/14,Sp Gijon,Ponferradina,0.0,0.0,D,,,,,,,,,,,,,
segunda,06/09/14,Albacete,Sp Gijon,1.0,0.0,H,,,,,,,,,,,,,
segunda,06/09/14,Girona,Tenerife,1.0,0.0,H,,,,,,,,,,,,,
segunda,06/09/14,Osasuna,Alaves,0.0,1.0,A,,,,,,,,,,,,,
segunda,06/09/14,Recreativo,Llagostera,1.0,0.0,H,,,,,,,,,,,,,
segunda,06/09/14,Sabadell,Numancia,0.0,2.0,A,,,,,,,,,,,,,
segunda,07/09/14,Barcelona B,Zaragoza,1.0,1.0,D,,,,,,,,,,,,,
segunda,07/09/14,Las Palmas,Lugo,0.0,0.0,D,,,,,,,,,,,,,
segunda,07/09/14,Leganes,Mallorca,0.0,1.0,A,,,,,,,,,,,,,
segunda,07/09/14,Mirandes,Alcorcon,0.0,2.0,A,,,,,,,,,,,,,
segunda,07/09/14,Ponferradina,Betis,0.0,1.0,A,,,,,,,,,,,,,
segunda,07/09/14,Valladolid,Santander,1.0,0.0,H,,,,,,,,,,,,,
segunda,13/09/14,Alaves,Barcelona B,0.0,3.0,A,,,,,,,,,,,,,
segunda,13/09/14,Llagostera,Osasuna,0.0,0.0,D,,,,,,,,,,,,,
segunda,13/09/14,Mallorca,Recreativo,0.0,1.0,A,,,,,,,,,,,,,
segunda,13/09/14,Numancia,Ponferradina,1.0,1.0,D,,,,,,,,,,,,,
segunda,13/09/14,Santander,Las Palmas,1.0,0.0,H,,,,,,,,,,,,,
segunda,14/09/14,Alcorcon,Valladolid,0.0,1.0,A,,,,,,,,,,,,,
segunda,14/09/14,Betis,Albacete,0.0,0.0,D,,,,,,,,,,,,,
segunda,14/09/14,Lugo,Leganes,0.0,0.0,D,,,,,,,,,,,,,
segunda,14/09/14,Sp Gijon,Girona,1.0,0.0,H,,,,,,,,,,,,,
segunda,14/09/14,Tenerife,Mirandes,1.0,0.0,H,,,,,,,,,,,,,
segunda,14/09/14,Zaragoza,Sabadell,1.0,0.0,H,,,,,,,,,,,,,
segunda,20/09/14,Barcelona B,Llagostera,0.0,1.0,A,,,,,,,,,,,,,
segunda,20/09/14,Las Palmas,Alcorcon,1.0,0.0,H,,,,,,,,,,,,,
segunda,20/09/14,Mirandes,Sp Gijon,0.0,1.0,A,,,,,,,,,,,,,
segunda,20/09/14,Recreativo,Lugo,0.0,0.0,D,,,,,,,,,,,,,
segunda,20/09/14,Sabadell,Ponferradina,0.0,0.0,D,,,,,,,,,,,,,
segunda,20/09/14,Zaragoza,Alaves,1.0,0.0,H,,,,,,,,,,,,,
segunda,21/09/14,Albacete,Numancia,0.0,1.0,A,,,,,,,,,,,,,
segunda,21/09/14,Girona,Betis,1.0,2.0,A,,,,,,,,,,,,,
segunda,21/09/14,Leganes,Santander,0.0,2.0,A,,,,,,,,,,,,,
segunda,21/09/14,Osasuna,Mallorca,1.0,1.0,D,,,,,,,,,,,,,
segunda,21/09/14,Valladolid,Tenerife,1.0,0.0,H,,,,,,,,,,,,,
segunda,27/09/14,Alaves,Sabadell,2.0,0.0,H,,,,,,,,,,,,,
segunda,27/09/14,Llagostera,Zaragoza,0.0,1.0,A,,,,,,,,,,,,,
segunda,27/09/14,Lugo,Osasuna,2.0,2.0,D,,,,,,,,,,,,,
segunda,27/09/14,Santander,Recreativo,2.0,0.0,H,,,,,,,,,,,,,
segunda,28/09/14,Alcorcon,Leganes,0.0,0.0,D,,,,,,,,,,,,,
segunda,28/09/14,Betis,Mirandes,1.0,0.0,H,,,,,,,,,,,,,
segunda,28/09/14,Mallorca,Barcelona B,2.0,2.0,D,,,,,,,,,,,,,
segunda,28/09/14,Numancia,Girona,1.0,0.0,H,,,,,,,,,,,,,
segunda,28/09/14,Sp Gijon,Valladolid,0.0,0.0,D,,,,,,,,,,,,,
segunda,28/09/14,Tenerife,Las Palmas,1.0,1.0,D,,,,,,,,,,,,,
segunda,29/09/14,Ponferradina,Albacete,1.0,0.0,H,,,,,,,,,,,,,
segunda,04/10/14,Alaves,Llagostera,0.0,0.0,D,,,,,,,,,,,,,
segunda,04/10/14,Barcelona B,Lugo,0.0,0.0,D,,,,,,,,,,,,,
segunda,04/10/14,Girona,Ponferradina,1.0,0.0,H,,,,,,,,,,,,,
segunda,04/10/14,Las Palmas,Sp Gijon,0.0,1.0,A,,,,,,,,,,,,,
segunda,04/10/14,Osasuna,Santander,0.0,1.0,A,,,,,,,,,,,,,
segunda,05/10/14,Leganes,Tenerife,1.0,0.0,H,,,,,,,,,,,,,
segunda,05/10/14,Mirandes,Numancia,1.0,0.0,H,,,,,,,,,,,,,
segunda,05/10/14,Recreativo,Alcorcon,2.0,0.0,H,,,,,,,,,,,,,
segunda,05/10/14,Sabadell,Albacete,2.0,0.0,H,,,,,,,,,,,,,
segunda,05/10/14,Valladolid,Betis,0.0,0.0,D,,,,,,,,,,,,,
segunda,05/10/14,Zaragoza,Mallorca,0.0,0.0,D,,,,,,,,,,,,,
segunda,11/10/14,Albacete,Girona,0.0,1.0,A,,,,,,,,,,,,,
segunda,11/10/14,Alcorcon,Osasuna,2.0,0.0,H,,,,,,,,,,,,,
segunda,11/10/14,Mallorca,Alaves,0.0,0.0,D,,,,,,,,,,,,,
segunda,11/10/14,Numancia,Valladolid,0.0,1.0,A,,,,,,,,,,,,,
segunda,11/10/14,Ponferradina,Mirandes,0.0,0.0,D,,,,,,,,,,,,,
segunda,11/10/14,Santander,Barcelona B,0.0,0.0,D,,,,,,,,,,,,,
segunda,11/10/14,Tenerife,Recreativo,0.0,1.0,A,,,,,,,,,,,,,
segunda,12/10/14,Betis,Las Palmas,0.0,0.0,D,,,,,,,,,,,,,
segunda,12/10/14,Llagostera,Sabadell,0.0,0.0,D,,,,,,,,,,,,,
segunda,12/10/14,Lugo,Zaragoza,1.0,2.0,A,,,,,,,,,,,,,
segunda,12/10/14,Sp Gijon,Leganes,0.0,0.0,D,,,,,,,,,,,,,
segunda,18/10/14,Alaves,Lugo,0.0,0.0,D,,,,,,,,,,,,,
segunda,18/10/14,Mirandes,Albacete,1.0,2.0,A,,,,,,,,,,,,,
